0.0586
40 4001
587 233 220
40
1 42 1  41 1  68 1 3
2 59 0  74 0  21 1 5
3 109 1  60 1  65 1 3
4 116 1  70 1  69 1 1
5 77 1  86 0  39 1 7
6 72 0  44 1  26 1 4
7 60 1  60 1  79 1 4
8 38 1  61 0  22 1 5
9 118 0  98 0  22 1 3
10 64 0  31 1  68 0 6
11 117 0  36 1  26 1 1
12 55 0  26 1  77 0 1
13 45 0  37 1  20 1 5
14 96 1  81 1  72 1 8
15 91 0  44 1  63 1 5
16 115 0  32 1  21 1 4
17 33 1  72 0  65 1 5
18 36 1  85 0  23 1 4
19 59 1  53 1  44 1 1
20 118 0  74 1  50 1 2
21 75 0  32 1  32 1 3
22 113 1  90 1  58 1 2
23 92 1  54 1  53 1 5
24 49 1  76 0  30 1 4
25 69 1  65 1  80 1 4
26 94 0  35 1  29 1 1
27 104 0  64 1  40 1 2
28 32 1  62 0  29 1 3
29 62 1  38 1  75 1 2
30 30 1  76 0  36 1 4
31 52 0  85 0  20 1 3
32 66 1  82 1  79 1 2
33 46 1  72 0  31 1 3
34 53 1  90 0  43 1 2
35 65 1  45 1  46 1 2
36 54 1  58 1  55 1 2
37 101 0  45 0  20 1 5
38 108 1  100 1  62 1 5
39 45 1  64 1  62 1 6
40 56 0  70 0  24 1 2
(0,0,0) ; (60,60,79)
(60,0,0) ; (120,60,79)
(120,0,0) ; (180,60,79)
(0,0,79) ; (90,58,192)
(90,0,79) ; (180,58,192)
(0,137,0) ; (81,233,72)
(81,137,0) ; (162,233,72)
(162,137,0) ; (215,229,54)
(215,137,0) ; (287,233,81)
(162,137,54) ; (215,229,108)
(0,137,72) ; (81,233,144)
(81,137,72) ; (162,233,144)
(215,137,81) ; (287,233,162)
(162,137,108) ; (215,229,162)
(0,137,144) ; (81,233,216)
(81,137,144) ; (162,233,216)
(162,137,162) ; (215,229,216)
(215,137,162) ; (287,183,193)
(215,183,162) ; (287,229,193)
(215,137,193) ; (251,222,216)
(251,137,193) ; (287,222,216)
(523,0,0) ; (587,68,31)
(523,68,0) ; (587,113,62)
(523,113,0) ; (587,158,62)
(523,0,31) ; (587,68,62)
(523,0,62) ; (587,68,93)
(523,68,62) ; (587,113,124)
(523,113,62) ; (587,158,124)
(523,0,93) ; (587,68,124)
(523,0,124) ; (587,68,155)
(523,68,124) ; (587,113,186)
(523,113,124) ; (587,158,186)
(523,0,155) ; (587,68,186)
(523,0,186) ; (544,115,218)
(544,0,186) ; (565,115,218)
(565,0,186) ; (586,115,218)
(523,115,186) ; (585,144,218)
(387,171,0) ; (487,233,108)
(487,171,0) ; (587,233,108)
(387,171,108) ; (487,233,216)
(487,171,108) ; (587,233,216)
(0,60,0) ; (86,137,39)
(0,60,39) ; (86,137,78)
(0,60,78) ; (86,137,117)
(0,60,117) ; (86,137,156)
(0,60,156) ; (49,136,186)
(49,60,156) ; (85,136,186)
(388,0,0) ; (460,26,44)
(388,26,0) ; (460,91,33)
(460,0,0) ; (523,91,44)
(388,26,33) ; (460,91,66)
(388,0,44) ; (460,26,88)
(460,0,44) ; (523,91,88)
(388,26,66) ; (460,91,99)
(388,0,88) ; (460,26,132)
(460,0,88) ; (523,91,132)
(388,26,99) ; (460,91,132)
(388,0,132) ; (451,91,176)
(451,0,132) ; (514,91,176)
(454,91,0) ; (523,171,65)
(454,91,65) ; (523,171,130)
(454,91,130) ; (523,171,195)
(86,60,0) ; (172,137,39)
(86,60,39) ; (172,137,78)
(86,60,78) ; (172,137,117)
(86,60,117) ; (135,136,147)
(135,60,117) ; (171,136,147)
(86,60,147) ; (135,136,177)
(135,60,147) ; (171,136,177)
(180,0,0) ; (289,65,60)
(180,0,60) ; (289,65,120)
(180,0,120) ; (289,65,180)
(180,0,180) ; (284,64,220)
(388,92,0) ; (454,171,82)
(388,92,82) ; (454,171,164)
(388,92,164) ; (420,167,196)
(420,92,164) ; (452,167,196)
(290,0,0) ; (388,118,22)
(290,0,22) ; (388,118,44)
(290,0,44) ; (388,118,66)
(287,171,0) ; (387,233,108)
(172,65,0) ; (288,135,69)
(172,65,69) ; (228,135,93)
(228,65,69) ; (284,135,93)
(296,118,0) ; (388,171,54)
(296,118,54) ; (386,171,97)
(338,0,66) ; (388,118,140)
(338,0,140) ; (388,118,214)
(300,0,66) ; (338,62,141)
(300,0,141) ; (338,62,216)
(293,62,66) ; (338,108,131)
(293,62,131) ; (338,108,196)
(172,65,93) ; (241,130,173)
(241,65,93) ; (283,133,134)
(241,65,134) ; (283,133,175)
(241,65,175) ; (283,133,216)
(296,118,97) ; (386,171,140)
(332,175,108) ; (387,233,162)
(332,175,162) ; (387,233,216)
(288,172,108) ; (310,233,146)
(310,172,108) ; (332,233,146)
(288,172,146) ; (332,231,199)
(301,119,140) ; (386,171,160)
(301,119,160) ; (386,171,180)
(301,119,180) ; (386,171,200)
(172,65,173) ; (194,126,211)
(194,65,173) ; (216,126,211)
(216,65,173) ; (238,126,211)
(413,0,176) ; (514,45,196)
(413,45,176) ; (514,90,196)
(390,0,176) ; (413,85,212)
(86,60,177) ; (145,134,198)
(86,60,198) ; (145,134,219)
(145,60,177) ; (165,105,214)
(0,60,186) ; (49,136,216)
(49,60,186) ; (85,136,216)
(0,0,192) ; (77,55,218)
(77,0,192) ; (178,45,212)
(464,97,195) ; (523,171,216)
(413,0,196) ; (514,45,216)
(413,45,196) ; (514,90,216)
(393,93,196) ; (452,167,217)
(301,62,196) ; (338,107,216)
(295,186,199) ; (332,231,219)
(312,126,200) ; (349,171,220)
(349,126,200) ; (386,171,220)
