296 8
0 37
1 36
2 37
3 36
4 37
5 37
6 39
7 37
0 37 0.135678
0 38 0.00100503
0 39 0
0 40 0
0 41 0.00703518
0 42 0.276382
0 43 0.00100503
0 44 0
0 45 0.00100503
0 46 0
0 47 0
0 48 0
0 49 0.00100503
0 50 0.00100503
0 51 0
0 52 0
0 53 0.236181
0 54 0.00100503
0 55 0
0 56 0.00100503
0 57 0.676382
0 58 0.00100503
0 59 0
0 60 0
0 61 0
0 62 0.00100503
0 63 0
0 64 0.00703518
0 65 0.00100503
0 66 0
0 67 0.080402
0 68 0
0 69 0
0 70 0.00100503
0 71 0.00703518
0 72 0
0 73 0.129648
0 74 0.00100503
0 75 0
0 76 0.00100503
0 77 0
0 78 0
0 79 0.115578
0 80 0
0 81 0
0 82 0.40201
0 83 0
0 84 0.00703518
0 85 0
0 86 0
0 87 0
0 88 0.236181
0 89 0.00100503
0 90 0.00100503
0 91 0.00100503
0 92 0.167839
0 93 0
0 94 0.00100503
0 95 0
0 96 0.0723618
0 97 0.00703518
0 98 0.00100503
0 99 0.00703518
0 100 0
0 101 0
0 102 0
0 103 0
0 104 0
0 105 0.00100503
0 106 0.00703518
0 107 0
0 108 0
0 109 0.00100503
0 110 0.135678
0 111 0.00100503
0 112 0
0 113 0.00100503
0 114 0.00100503
0 115 0.161809
0 116 0.00703518
0 117 0
0 118 0
0 119 0.40201
0 120 0
0 121 0.00100503
0 122 0
0 123 0.115578
0 124 0
0 125 0
0 126 0.230151
0 127 0.00100503
0 128 0.00703518
0 129 0.00703518
0 130 0.081407
0 131 0.00100503
0 132 0
0 133 0.0723618
0 134 0.00703518
0 135 0.00100503
0 136 0
0 137 0.00703518
0 138 0.00100503
0 139 0.080402
0 140 0
0 141 0
0 142 0
0 143 0
0 144 0.0874372
0 145 0
0 146 0.274372
0 147 0.483417
0 148 0.00703518
0 149 0.00100503
0 150 0
0 151 0.236181
0 152 0.00100503
0 153 0
0 154 0
0 155 0.00100503
0 156 0
0 157 0
0 158 0
0 159 0.127638
0 160 0
0 161 0
0 162 0
0 163 0.115578
0 164 0.00100503
0 165 0.00100503
0 166 0.00100503
0 167 0
0 168 0
0 169 0
0 170 0.00703518
0 171 0.00100503
0 172 0.00703518
