162 8
0 34
1 29
2 25
3 18
4 17
5 13
6 13
7 13
0 34 0.104508
0 35 0.538934
0 36 0.153689
0 37 0.0358607
0 38 0.503074
0 39 0.0358607
0 40 0.0952869
0 41 0
0 42 0
0 43 0.0163934
0 44 0
0 45 0.0512295
0 46 0
0 47 0
0 48 0
0 49 0.0286885
0 50 0.0122951
0 51 0
0 52 0
0 53 0
0 54 0
0 55 0
0 56 0
0 57 0.143443
0 58 0.0358607
0 59 0.0122951
0 60 0.0532787
0 61 0
0 62 0
0 63 0.0307377
0 64 0.0204918
0 65 0
0 66 0.0358607
0 67 0.085041
0 68 0.0307377
0 69 0.0491803
0 70 0
0 71 0.25
0 72 0
0 73 0
0 74 0.0471311
0 75 0.0368852
0 76 0.538934
0 77 0.0163934
0 78 0.0204918
0 79 0
0 80 0.0358607
0 81 0
0 82 0
0 83 0
0 84 0
0 85 0
0 86 0.17418
0 87 0
0 88 0.0727459
0 89 0.0122951
0 90 0.17623
0 91 0.0952869
0 92 0.0645492
0 93 0.0286885
0 94 0
0 95 0.0163934
0 96 0.0491803
0 97 0
0 98 0
0 99 0
0 100 0.119877
0 101 0
0 102 0.143443
0 103 0.202869
0 104 0
0 105 0
0 106 0.318648
0 107 0
0 108 0.0204918
0 109 0.207992
0 110 0.0122951
0 111 0.233607
0 112 0
0 113 0.0368852
0 114 0.0491803
0 115 0.0983607
0 116 0
0 117 0.0358607
0 118 0.0307377
0 119 0
0 120 0
0 121 0
0 122 0
0 123 0.26332
0 124 0
0 125 0.0358607
0 126 0.0122951
0 127 0
0 128 0.057377
0 129 0
0 130 0
0 131 0.0204918
0 132 0.0286885
0 133 0.184426
0 134 0.17418
0 135 0
0 136 0.298156
0 137 0
0 138 0
0 139 0.0327869
0 140 0.0952869
0 141 0
0 142 0
0 143 0
0 144 0.25
0 145 0
0 146 0
0 147 0.143443
0 148 0
0 149 0.128074
0 150 0.51332
0 151 0.0286885
0 152 0.0512295
0 153 0.0163934
0 154 0.057377
0 155 0.0122951
0 156 0
0 157 0.0358607
0 158 0
0 159 0
0 160 0.143443
0 161 0.143443
1 34 0.0775595
1 35 0.0124095
1 36 0.016546
1 37 0.0506722
1 38 0.0486039
1 39 0.0361944
1 40 0.0361944
1 41 0.0651499
1 42 0.016546
1 43 0
1 44 0.0041365
1 45 0
1 46 0.0217166
1 47 0
1 48 0.0217166
1 49 0.0548087
1 50 0.523268
1 51 0
1 52 0.187177
1 53 0
1 54 0
1 55 0
1 56 0
1 57 0
1 58 0.0041365
1 59 0.168563
1 60 0.016546
1 61 0
1 62 0
1 63 0.0579111
1 64 0.0579111
1 65 0.0361944
1 66 0.0361944
1 67 0.0403309
1 68 0.0579111
1 69 0.0310238
1 70 0.0692865
1 71 0.0403309
1 72 0.576008
1 73 0.0041365
1 74 0
1 75 0
1 76 0.0124095
1 77 0.0217166
1 78 0
1 79 0
1 80 0.187177
1 81 0.0124095
1 82 0.0217166
1 83 0.101344
1 84 0
1 85 0
1 86 0
1 87 0.0217166
1 88 0.0361944
1 89 0.331954
1 90 0.0403309
1 91 0.0361944
1 92 0.0361944
1 93 0.0361944
1 94 0.0041365
1 95 0.127198
1 96 0.0910031
1 97 0
1 98 0
1 99 0
1 100 0.0889349
1 101 0
1 102 0
1 103 0.0041365
1 104 0.0217166
1 105 0
1 106 0.0527404
1 107 0.154085
1 108 0.0579111
1 109 0.0361944
1 110 0.0941055
1 111 0.0775595
1 112 0
1 113 0
1 114 0.597725
1 115 0.0124095
1 116 0
1 117 0.532575
1 118 0
1 119 0
1 120 0.0217166
1 121 0
1 122 0.0217166
1 123 0.0992761
1 124 0.156153
1 125 0.0361944
1 126 0.168563
1 127 0.0041365
1 128 0
1 129 0.0217166
1 130 0.0217166
1 131 0
1 132 0.0217166
1 133 0.0630817
1 134 0
1 135 0
1 136 0.0361944
1 137 0.0361944
1 138 0.227508
1 139 0.0486039
1 140 0.0361944
1 141 0.0258532
1 142 0
1 143 0
1 144 0.510858
1 145 0.0258532
1 146 0
1 147 0
1 148 0.532575
1 149 0.0361944
1 150 0.016546
1 151 0.016546
1 152 0.016546
1 153 0
1 154 0.0124095
1 155 0.0289555
1 156 0
1 157 0.105481
1 158 0.16546
1 159 0
1 160 0
1 161 0
2 34 0.0160321
2 35 0
2 36 0.0801603
2 37 0.0861723
2 38 0.0350701
2 39 0.0701403
2 40 0.0701403
2 41 0
2 42 0
2 43 0
2 44 0
2 45 0.0300601
2 46 0
2 47 0
2 48 0.242485
2 49 0.0180361
2 50 0.0180361
2 51 0
2 52 0
2 53 0
2 54 0
2 55 0
2 56 0
2 57 0
2 58 0.387776
2 59 0.224449
2 60 0
2 61 0
2 62 0
2 63 0.261523
2 64 0.0691383
2 65 0.0350701
2 66 0.0701403
2 67 0.0701403
2 68 0.0350701
2 69 0
2 70 0
2 71 0.0160321
2 72 0.240481
2 73 0.0460922
2 74 0.0180361
2 75 0.0300601
2 76 0.0350701
2 77 0.0300601
2 78 0.0300601
2 79 0.242485
2 80 0.0350701
2 81 0
2 82 0
2 83 0.224449
2 84 0
2 85 0
2 86 0
2 87 0
2 88 0.0701403
2 89 0.227455
2 90 0.0350701
2 91 0.0701403
2 92 0.0701403
2 93 0
2 94 0.0460922
2 95 0
2 96 0
2 97 0
2 98 0.242485
2 99 0.0180361
2 100 0.240481
2 101 0
2 102 0
2 103 0
2 104 0
2 105 0
2 106 0.0350701
2 107 0.0531062
2 108 0.0691383
2 109 0.0701403
2 110 0
2 111 0.0160321
2 112 0
2 113 0.0180361
2 114 0
2 115 0
2 116 0
2 117 0.0531062
2 118 0.0480962
2 119 0
2 120 0
2 121 0
2 122 0
2 123 0.0350701
2 124 0.0350701
2 125 0.0701403
2 126 0.0160321
2 127 0.0460922
2 128 0
2 129 0
2 130 0.0180361
2 131 0
2 132 0
2 133 0
2 134 0
2 135 0
2 136 0.0531062
2 137 0.0350701
2 138 0.0350701
2 139 0.0350701
