262 8
0 34
1 32
2 33
3 33
4 32
5 33
6 32
7 33
0 34 0.538934
0 35 0.0122951
0 36 0.503074
0 37 0.0358607
0 38 0.0358607
0 39 0.0645492
0 40 0.0286885
0 41 0.0286885
0 42 0
0 43 0
0 44 0
0 45 0.147541
0 46 0.0491803
0 47 0.057377
0 48 0
0 49 0.0512295
0 50 0
0 51 0
0 52 0.0358607
0 53 0
0 54 0
0 55 0
0 56 0
0 57 0.221311
0 58 0
0 59 0
0 60 0
0 61 0
0 62 0
0 63 0
0 64 0
0 65 0
0 66 0.964139
0 67 0.0122951
0 68 0.0358607
0 69 0.0614754
0 70 0.0358607
0 71 0.0358607
0 72 0.0358607
0 73 0.0645492
0 74 0
0 75 0
0 76 0.147541
0 77 0.0778689
0 78 0.0491803
0 79 0.057377
0 80 0
0 81 0
0 82 0.0204918
0 83 0.0358607
0 84 0
0 85 0
0 86 0
0 87 0
0 88 0
0 89 0
0 90 0.221311
0 91 0
0 92 0.17418
0 93 0
0 94 0
0 95 0
0 96 0
0 97 0
0 98 0
0 99 1
0 100 0.170082
0 101 0.0122951
0 102 0.0358607
0 103 0
0 104 0.0358607
0 105 0.0358607
0 106 0.0952869
0 107 0.0307377
0 108 0
0 109 0
0 110 0.147541
0 111 0.0491803
0 112 0.0163934
0 113 0
0 114 0
0 115 0
0 116 0.119877
0 117 0
0 118 0
0 119 0
0 120 0.202869
0 121 0
0 122 0
0 123 0
0 124 0
0 125 0
0 126 0
0 127 0
0 128 0
0 129 0
0 130 0
0 131 0
0 132 1
0 133 0.170082
0 134 0.0358607
0 135 0.0358607
0 136 0.0358607
0 137 0
0 138 0
0 139 0
0 140 0.147541
0 141 0
0 142 0.0491803
0 143 0.0163934
0 144 0.0983607
0 145 0.0491803
0 146 0.057377
0 147 0
0 148 0.0307377
0 149 0
0 150 0
0 151 0.0286885
0 152 0
0 153 0
0 154 0
0 155 0.0481557
0 156 0.0286885
0 157 0
0 158 0
0 159 0
0 160 0
0 161 0
0 162 0
0 163 0
0 164 0.898566
0 165 0.153689
0 166 0.0358607
0 167 0.0358607
0 168 0.0358607
0 169 0.0286885
0 170 0.085041
0 171 0
0 172 0
0 173 0.473361
0 174 0
0 175 0.147541
0 176 0
0 177 0.0491803
0 178 0.057377
0 179 0.0163934
0 180 0
0 181 0
0 182 0
0 183 0
0 184 0
0 185 0
0 186 0
0 187 0
0 188 0.17418
0 189 0
0 190 0
0 191 0
0 192 0
0 193 0
0 194 0
0 195 0
0 196 0
0 197 0.170082
0 198 0.298156
0 199 0
0 200 0.0358607
0 201 0.0204918
0 202 0
0 203 0.0358607
0 204 0.0614754
0 205 0.0358607
0 206 0.0645492
0 207 0.233607
0 208 0.473361
0 209 0
0 210 0.147541
0 211 0
0 212 0.0491803
0 213 0.057377
0 214 0
0 215 0
0 216 0.0307377
0 217 0
0 218 0
0 219 0
0 220 0
0 221 0.0286885
0 222 0
0 223 0
0 224 0
0 225 0
0 226 0
0 227 0
0 228 0
0 229 0.170082
0 230 0.538934
0 231 0.0122951
0 232 0.503074
0 233 0.0358607
0 234 0.0358607
0 235 0.17623
0 236 0.0645492
0 237 0
0 238 0
0 239 0.0512295
0 240 0
0 241 0.147541
0 242 0.0491803
0 243 0.057377
0 244 0.0163934
0 245 0
0 246 0
0 247 0
0 248 0
0 249 0
0 250 0.184426
0 251 0
0 252 0
0 253 0
0 254 0.143443
0 255 0
0 256 0
0 257 0
0 258 0
0 259 0
0 260 0
0 261 0
1 34 0.113246
1 35 0.0616785
1 36 0.0121335
1 37 0.016178
1 38 0
1 39 0
1 40 0.339737
1 41 0
1 42 0.0677452
1 43 0.0667341
1 44 0
1 45 0.0606673
1 46 0.0303337
1 47 0.121335
1 48 0.0262892
1 49 0
1 50 0.0505561
1 51 0.0606673
1 52 0
1 53 0
1 54 0.0404449
1 55 0.0808898
1 56 0.0303337
1 57 0.358948
1 58 0.0505561
1 59 0.0101112
1 60 0.0101112
1 61 0
1 62 0.0505561
1 63 0
1 64 0.0505561
1 65 0
1 66 0.103134
1 67 0.0616785
1 68 0.016178
1 69 0.0121335
1 70 0
1 71 0
1 72 0
1 73 0
1 74 0.016178
1 75 0.0262892
1 76 0.0606673
1 77 0.380182
1 78 0.0728008
1 79 0.121335
1 80 0
1 81 0.0505561
1 82 0
1 83 0.0505561
1 84 0
1 85 0
1 86 0
1 87 0.0404449
1 88 0.0303337
1 89 0.0303337
1 90 0.358948
1 91 0
1 92 0
1 93 0.0707786
1 94 0.0101112
1 95 0.0505561
1 96 0.0505561
1 97 0
1 98 0
1 99 0.103134
1 100 0.920121
1 101 0.0616785
1 102 0.0667341
1 103 0.016178
1 104 0
1 105 0
1 106 0
1 107 0.0677452
1 108 0.0677452
1 109 0
1 110 0.0606673
1 111 0.0283114
1 112 0
1 113 0
1 114 0.0505561
1 115 0.0606673
1 116 0.0960566
1 117 0
1 118 0.0606673
1 119 0.0404449
1 120 0.0303337
1 121 0.091001
1 122 0.0303337
1 123 0.0505561
1 124 0
1 125 0
1 126 0.0101112
1 127 0.0101112
1 128 0
1 129 0
1 130 0.0505561
1 131 0
1 132 0.103134
1 133 0.920121
1 134 0.016178
1 135 0
1 136 0
1 137 0.0262892
1 138 0.0677452
1 139 0.0262892
1 140 0.0606673
1 141 0
1 142 0.0121335
1 143 0
1 144 0.0222447
1 145 0.0121335
1 146 0.121335
1 147 0
1 148 0
1 149 0.0505561
1 150 0.0606673
1 151 0
1 152 0.0404449
1 153 0.0303337
1 154 0.0505561
1 155 0.0303337
1 156 0
1 157 0.0101112
1 158 0.0101112
1 159 0
1 160 0
1 161 0.0505561
1 162 0
1 163 0
1 164 0.162791
1 165 0.748231
1 166 0.016178
1 167 0.0303337
1 168 0
1 169 0
1 170 0
1 171 0.0262892
1 172 0.0677452
1 173 0.0717897
1 174 0.0262892
1 175 0.0606673
1 176 0
1 177 0.0303337
1 178 0.121335
1 179 0
1 180 0
1 181 0
1 182 0.0505561
1 183 0.0707786
1 184 0.0606673
1 185 0.0404449
1 186 0.091001
1 187 0
1 188 0
1 189 0
1 190 0.0101112
1 191 0.0101112
1 192 0.0505561
1 193 0
1 194 0.0505561
1 195 0
1 196 0
1 197 0.790698
1 198 0
1 199 0.0505561
1 200 0.016178
1 201 0.016178
1 202 0
1 203 0
1 204 0.0303337
1 205 0
1 206 0
1 207 0.399393
1 208 0.0717897
1 209 0.0262892
1 210 0.0606673
1 211 0
1 212 0.0283114
1 213 0.121335
1 214 0.0101112
1 215 0
1 216 0
1 217 0.0606673
1 218 0.0404449
1 219 0.0303337
1 220 0.0505561
1 221 0
1 222 0.0101112
1 223 0.0101112
1 224 0.0505561
1 225 0
1 226 0.0505561
1 227 0
1 228 0
1 229 0.75632
1 230 0.103134
1 231 0.0717897
1 232 0.0121335
1 233 0.016178
1 234 0
1 235 0
1 236 0
1 237 0.0262892
1 238 0.0677452
1 239 0
1 240 0
1 241 0.0606673
1 242 0.0465116
1 243 0.121335
1 244 0
1 245 0.0101112
1 246 0
1 247 0.0505561
1 248 0.0606673
1 249 0
1 250 0.0920121
1 251 0.0404449
1 252 0.091001
1 253 0.0505561
1 254 0
1 255 0.0101112
1 256 0
1 257 0.0505561
1 258 0
1 259 0
1 260 0
1 261 0
2 34 0.0291363
2 35 0.83975
2 36 0.159209
2 37 0.0364204
2 38 0.0364204
2 39 0.0364204
2 40 0.0603538
2 41 0.155047
2 42 0.0655567
