249 8
0 34
1 34
2 29
3 30
4 32
5 29
6 32
7 29
0 34 0.170082
0 35 0.538934
0 36 0.0122951
0 37 0.318648
0 38 0.0645492
0 39 0.0491803
0 40 0
0 41 0
0 42 0
0 43 0.147541
0 44 0.0778689
0 45 0.057377
0 46 0
0 47 0.0512295
0 48 0
0 49 0
0 50 0
0 51 0
0 52 0
0 53 0
0 54 0.143443
0 55 0
0 56 0
0 57 0
0 58 0.0358607
0 59 0.0122951
0 60 0.0532787
0 61 0
0 62 0
0 63 0
0 64 0
0 65 0
0 66 0
0 67 0
0 68 0.104508
0 69 0.170082
0 70 0.0122951
0 71 0.0307377
0 72 0.0204918
0 73 0
0 74 0.085041
0 75 0.0952869
0 76 0
0 77 0
0 78 0.25
0 79 0.0614754
0 80 0.0368852
0 81 0.538934
0 82 0.057377
0 83 0.0163934
0 84 0
0 85 0
0 86 0
0 87 0
0 88 0
0 89 0
0 90 0
0 91 0.143443
0 92 0
0 93 0
0 94 0
0 95 0
0 96 0
0 97 0.153689
0 98 0.4375
0 99 0.0430328
0 100 0.0358607
0 101 0
0 102 0.0122951
0 103 0.17623
0 104 0.0307377
0 105 0.0122951
0 106 0.0286885
0 107 0
0 108 0
0 109 0
0 110 0.0163934
0 111 0.0122951
0 112 0.0286885
0 113 0
0 114 0
0 115 0.119877
0 116 0
0 117 0
0 118 0
0 119 0
0 120 0.143443
0 121 0
0 122 0
0 123 0
0 124 0
0 125 0
0 126 0
0 127 0.318648
0 128 0
0 129 0.0204918
0 130 0
0 131 0
0 132 0.0358607
0 133 0.29918
0 134 0.0122951
0 135 0.0122951
0 136 0
0 137 0.0122951
0 138 0
0 139 0.0471311
0 140 0.0491803
0 141 0.0983607
0 142 0.0491803
0 143 0
0 144 0.0204918
0 145 0
0 146 0.0307377
0 147 0
0 148 0
0 149 0
0 150 0.0286885
0 151 0
0 152 0
0 153 0.143443
0 154 0
0 155 0
0 156 0
0 157 0
0 158 0
0 159 0.898566
0 160 0.153689
0 161 0
0 162 0.085041
0 163 0.0163934
0 164 0.0358607
0 165 0.0122951
0 166 0
0 167 0
0 168 0.0778689
0 169 0.0163934
0 170 0.0163934
0 171 0.057377
0 172 0
0 173 0
0 174 0
0 175 0
0 176 0
0 177 0
0 178 0
0 179 0
0 180 0.17418
0 181 0.0122951
0 182 0
0 183 0
0 184 0
0 185 0
0 186 0
0 187 0
0 188 0.14959
0 189 0.298156
0 190 0
0 191 0.0614754
0 192 0.0358607
0 193 0
0 194 0.0952869
0 195 0.0358607
0 196 0.0778689
0 197 0.0481557
0 198 0
0 199 0
0 200 0.0368852
0 201 0.0204918
0 202 0
0 203 0.0307377
0 204 0
0 205 0.25
0 206 0
0 207 0.0358607
0 208 0
0 209 0
0 210 0
0 211 0.143443
0 212 0
0 213 0.0788934
0 214 0.0204918
0 215 0
0 216 0
0 217 0
0 218 0
0 219 0
0 220 0.128074
0 221 0.51332
0 222 0.503074
0 223 0.0307377
0 224 0.0358607
0 225 0
0 226 0.0122951
0 227 0.0286885
0 228 0.0512295
0 229 0.0471311
0 230 0.0491803
0 231 0.0163934
0 232 0.0163934
0 233 0.0163934
0 234 0.057377
0 235 0.0122951
0 236 0
0 237 0.0307377
0 238 0.0358607
0 239 0
0 240 0
0 241 0.0481557
0 242 0
0 243 0.143443
0 244 0.119877
0 245 0
0 246 0
0 247 0
0 248 0
1 34 0.0268873
1 35 0.0124095
1 36 0.83454
1 37 0.0403309
1 38 0.0361944
1 39 0.0434333
1 40 0.0651499
1 41 0.0144778
1 42 0.016546
1 43 0
1 44 0.0124095
1 45 0
1 46 0.016546
1 47 0
1 48 0.0217166
1 49 0
1 50 0.0217166
1 51 0
1 52 0
1 53 0.187177
1 54 0
1 55 0
1 56 0.0217166
1 57 0
1 58 0.0041365
1 59 0.168563
1 60 0.016546
1 61 0
