180 8
0 17
1 24
2 21
3 24
4 24
5 22
6 24
7 24
0 17 0.0560197
0 18 0.0831145
0 19 0.0408032
0 20 0.0752012
0 21 0.339998
0 22 0.0790138
0 23 0.0888079
0 24 0.120376
0 25 0.0814878
0 26 0.113141
0 27 0.05746
0 28 0.0538168
0 29 0.06051
0 30 0.170177
0 31 0.218334
0 32 0.0834025
0 33 0.046395
0 34 0.184546
0 35 0.212658
0 36 0.0370923
0 37 0.0553927
0 38 0.0260951
0 39 0.274761
0 40 0.049462
0 41 0.209404
0 42 0.254359
0 43 0.0437177
0 44 0.0519698
0 45 0.275167
0 46 0.0569177
0 47 0.0634584
0 48 0.0519359
0 49 0.322986
0 50 0.299093
0 51 0.0547488
0 52 0.0591206
0 53 0.0725748
0 54 0.0427857
0 55 0.0390409
0 56 0.203169
0 57 0.0983987
0 58 0.0511904
0 59 0.0368889
0 60 0.0581886
0 61 0.0772854
0 62 0.342777
0 63 0.0795222
0 64 0.0492756
0 65 0.0582564
0 66 0.0632551
0 67 0.0952131
0 68 0.0671694
0 69 0.054071
0 70 0.350199
0 71 0.0262476
0 72 0.0543421
0 73 0.0635771
0 74 0.0377362
0 75 0.601356
0 76 0.0255359
0 77 0.0631873
0 78 0.0621367
0 79 0.218097
0 80 0.288418
0 81 0.0593239
0 82 0.0444802
0 83 0.0288062
0 84 0.0953825
0 85 0.0424129
0 86 0.066966
0 87 0.0550538
0 88 0.0237228
0 89 0.0398034
0 90 0.0536474
0 91 0.0886554
0 92 0.0759298
0 93 0.0518173
0 94 0.235415
0 95 0.127324
0 96 0.0775904
0 97 0.118682
0 98 0.0816742
0 99 0.255918
0 100 0.565449
0 101 0.231077
0 102 0.0778955
0 103 0.0840295
0 104 0.0644243
0 105 0.0383462
0 106 0.045158
0 107 0.276963
0 108 0.0558333
0 109 0.0318733
0 110 0.0850123
0 111 0.08447
0 112 0.0504109
0 113 0.085114
0 114 0.0781666
0 115 0.0862493
0 116 0.108532
0 117 0.0967551
0 118 0.0767432
0 119 0.0317207
0 120 0.239176
0 121 0.167822
0 122 0.109836
0 123 0.043921
0 124 0.0567991
0 125 0.069728
