56 8
0 7
1 7
2 7
3 7
4 7
5 7
6 7
7 7
0 7 0.209866
0 8 0.105696
0 9 0.465094
0 10 0.503776
0 11 0.102627
0 12 0.115954
0 13 0.0806517
0 14 0.166846
0 15 0.539714
0 16 0.120262
0 17 0.105696
0 18 0.142529
0 19 0.149606
0 20 0.477407
0 21 0.492163
0 22 0.0716462
0 23 0.553763
0 24 0.105665
0 25 0.10652
0 26 0.107839
0 27 0.0599749
0 28 0.133193
0 29 0.855459
0 30 0.105696
0 31 0.212637
0 32 0.13628
0 33 0.149606
0 34 0.503776
0 35 0.166846
0 36 0.506061
0 37 0.544743
0 38 0.146632
0 39 0.105696
0 40 0.178984
0 41 0.149606
0 42 0.926682
0 43 0.13055
0 44 0.06261
0 45 0.556518
0 46 0.152614
0 47 0.115954
0 48 0.0940945
0 49 0.21995
0 50 0.314034
0 51 0.502168
0 52 0.105696
0 53 0.566807
0 54 0.0842473
0 55 0.0895838
1 7 0.160321
1 8 0.081806
1 9 0.139189
1 10 0.119435
1 11 0.158924
1 12 0.149146
1 13 0.838109
1 14 1
1 15 0.184492
1 16 0.147357
1 17 0.0861195
1 18 0.0992067
1 19 0.182189
1 20 0.0992067
1 21 0.137578
1 22 0.104926
1 23 0.106418
1 24 0.086089
1 25 0.110021
1 26 0.164126
1 27 0.817474
1 28 0.942792
1 29 0.13618
1 30 0.0861195
1 31 0.153022
1 32 0.116643
1 33 0.153564
1 34 0.119435
1 35 1
1 36 0.174528
1 37 0.160321
1 38 0.150596
1 39 0.0861195
1 40 0.148603
1 41 0.129943
1 42 0.183639
1 43 0.134546
1 44 0.0667406
1 45 0.132789
1 46 0.122285
1 47 0.149146
1 48 0.904314
1 49 0.160321
1 50 0.389141
1 51 0.147564
1 52 0.0861195
1 53 0.119435
1 54 0.870865
1 55 0.0700393
2 7 0.937391
2 8 0.0760586
2 9 0.235045
2 10 0.214149
2 11 0.143765
2 12 0.189534
2 13 0.0541814
2 14 0.176034
2 15 0.199783
2 16 0.131528
2 17 0.0806216
2 18 0.599978
2 19 0.536739
2 20 0.209352
2 21 0.145597
2 22 0.111057
2 23 0.123802
2 24 0.495023
2 25 0.20419
2 26 0.58224
2 27 0.0534597
2 28 0.207734
2 29 0.206874
2 30 0.0806216
2 31 0.896976
2 32 0.11291
2 33 0.187599
2 34 0.166492
2 35 0.186627
2 36 0.24744
2 37 0.209742
2 38 0.159368
2 39 0.0806216
2 40 0.561887
2 41 0.505885
2 42 0.235945
2 43 0.14239
2 44 0.0706627
