128 8
0 16
1 16
2 16
3 16
4 16
5 16
6 16
7 16
0 16 0.654003
0 17 0.0399709
0 18 0.0693991
0 19 0.124922
0 20 0.0284975
0 21 0.180512
0 22 0.146109
0 23 0.0337265
0 24 0.0689591
0 25 0.0303928
0 26 0.103193
0 27 0.0346572
0 28 0.049769
0 29 0.0190886
0 30 0.025113
0 31 0.0130303
0 32 0.039937
0 33 0.46838
0 34 0.0945967
0 35 0.0907891
0 36 0.14066
0 37 0.0130303
0 38 0.0210854
0 39 0.028379
0 40 0.0948336
0 41 0.039294
0 42 0.0300036
0 43 0.0232176
0 44 0.0201377
0 45 0.166805
0 46 0.146481
0 47 0.0466553
0 48 0.0601086
0 49 0.0618178
0 50 0.0234376
0 51 0.485607
0 52 0.0424416
0 53 0.145533
0 54 0.116156
0 55 0.0265683
0 56 0.0124549
0 57 0.0572995
0 58 0.0284975
0 59 0.0338788
0 60 0.1389
0 61 0.0243514
0 62 0.154502
0 63 0.0169225
0 64 0.584012
0 65 0.244022
0 66 0.0374325
0 67 0.0579087
0 68 0.0752881
0 69 0.0482798
0 70 0.0916014
0 71 0.0357741
0 72 0.0341834
0 73 0.0719713
0 74 0.0395986
0 75 0.0354864
0 76 0.017904
0 77 0.0730543
0 78 0.00758127
0 79 0.0392771
0 80 0.582421
0 81 0.0407832
0 82 0.110115
0 83 0.156499
0 84 0.0127765
0 85 0.248659
0 86 0.0203239
0 87 0.0236238
0 88 0.0406816
0 89 0.0127765
0 90 0.0758804
0 91 0.0271098
0 92 0.0279559
0 93 0.0142149
0 94 0.0238945
0 95 0.0190886
0 96 0.142978
0 97 0.0548458
0 98 0.0398863
0 99 0.0236238
0 100 0.513343
0 101 0.0236915
0 102 0.0171932
0 103 0.0433892
0 104 0.0579764
0 105 0.0296143
0 106 0.144298
0 107 0.142893
0 108 0.0797895
0 109 0.0291913
0 110 0.0511736
0 111 0.13961
0 112 0.070076
0 113 0.135871
0 114 0.0315435
0 115 0.0346234
0 116 0.58941
0 117 0.0349788
0 118 0.0247068
0 119 0.0788926
0 120 0.14286
0 121 0.0699237
0 122 0.0328127
0 123 0.0127765
0 124 0.0524766
0 125 0.0169225
0 126 0.143266
0 127 0.0123196
1 16 0.188385
1 17 0.184993
1 18 0.260537
1 19 0.0503401
1 20 0.0591428
1 21 0.235774
1 22 0.0388914
1 23 0.122407
1 24 0.0477959
1 25 0.0918096
1 26 0.0479655
1 27 0.262131
1 28 0.0713547
1 29 0.0346682
1 30 0.0299191
1 31 0.0274598
1 32 0.316389
1 33 0.142133
1 34 0.117539
1 35 0.03689
1 36 0.121254
1 37 0.0531895
1 38 0.0550891
1 39 0.0459302
1 40 0.0653335
1 41 0.0704049
1 42 0.242219
1 43 0.151868
1 44 0.0460998
1 45 0.0439458
1 46 0.212979
1 47 0.0301396
1 48 0.612595
1 49 0.295901
1 50 0.0419614
1 51 0.0866704
1 52 0.0331078
1 53 0.07512
1 54 0.115555
1 55 0.0656558
1 56 0.0266796
1 57 0.0546651
1 58 0.0577181
1 59 0.053427
1 60 0.0613477
1 61 0.0483387
1 62 0.0316661
1 63 0.0839058
1 64 0.130582
1 65 0.0879934
1 66 0.0708289
1 67 0.112061
1 68 0.059906
1 69 0.0646212
1 70 0.114673
1 71 0.055581
1 72 0.0731865
1 73 0.0258145
1 74 0.397581
1 75 0.0714564
1 76 0.0524263
1 77 0.036466
1 78 0.260401
1 79 0.158076
1 80 0.0544955
1 81 0.051256
1 82 0.227005
1 83 0.0512051
1 84 0.354789
1 85 0.0880951
1 86 0.0379077
1 87 0.0531556
1 88 0.18099
1 89 0.0794111
1 90 0.039078
1 91 0.0176394
1 92 0.0474567
1 93 0.0311912
1 94 0.227226
1 95 0.254872
1 96 0.0865517
1 97 0.307553
1 98 0.229821
1 99 0.0849234
1 100 0.153717
1 101 0.0527824
1 102 0.163639
1 103 0.0529012
1 104 0.0643159
1 105 0.0343798
1 106 0.0356519
1 107 0.0351939
1 108 0.217694
1 109 0.111416
1 110 0.23613
1 111 0.0438779
1 112 0.0537662
1 113 0.209061
1 114 0.0567683
1 115 0.072525
1 116 0.208162
1 117 0.0412151
