144 8
0 18
1 18
2 18
3 18
4 18
5 18
6 18
7 18
0 18 1
0 19 0.00907258
0 20 0.346774
0 21 0
0 22 0.145161
0 23 0.00907258
0 24 0.0635081
0 25 0.145161
0 26 0
0 27 0
0 28 0
0 29 0
0 30 0.00907258
0 31 0
0 32 0.136089
0 33 0
0 34 0.133065
0 35 0.00907258
0 36 0.858871
0 37 0.150202
0 38 0.205645
0 39 0.201613
0 40 0.00907258
0 41 0.145161
0 42 0.00907258
0 43 0.00907258
0 44 0
0 45 0.00907258
0 46 0
0 47 0
0 48 0.136089
0 49 0.145161
0 50 0
0 51 0.00907258
0 52 0.274194
0 53 0
0 54 0.145161
0 55 0.858871
0 56 0
0 57 0.205645
0 58 0.274194
0 59 0.00907258
0 60 0.141129
0 61 0
0 62 0
0 63 0
0 64 0.00907258
0 65 0
0 66 0.136089
0 67 0.145161
0 68 0
0 69 0.00907258
0 70 0
0 71 0.274194
0 72 0.145161
0 73 1
0 74 0.00907258
0 75 0.205645
0 76 0
0 77 0.145161
0 78 0.00907258
0 79 0
0 80 0
0 81 0.00907258
0 82 0.0635081
0 83 0
0 84 0.00907258
0 85 0
0 86 0.145161
0 87 0.00907258
0 88 0
0 89 0.274194
0 90 0.346774
0 91 1
0 92 0.00907258
0 93 0.346774
0 94 0.00907258
0 95 0.145161
0 96 0.00907258
0 97 0
0 98 0
0 99 0.201613
0 100 0
0 101 0.00907258
0 102 0
0 103 0.136089
0 104 0
0 105 0.133065
0 106 0.00907258
0 107 0
0 108 1
0 109 0.00907258
0 110 0.346774
0 111 0.346774
0 112 0.141129
0 113 0.145161
0 114 0
0 115 0
0 116 0.145161
0 117 0
0 118 0.00907258
0 119 0.00907258
0 120 0
0 121 0.136089
0 122 0.00907258
0 123 0
0 124 0
0 125 0.274194
0 126 0.145161
0 127 0
0 128 0.205645
0 129 0
0 130 0.145161
0 131 0.00907258
0 132 0.0635081
0 133 0.346774
0 134 0
0 135 0.201613
0 136 0.426411
0 137 0
0 138 0
0 139 0.00907258
0 140 0
0 141 0.136089
0 142 0.00907258
0 143 0.274194
1 18 0
1 19 0.509434
1 20 0
1 21 0.399556
1 22 0.195339
1 23 0.0954495
1 24 0.0266371
1 25 0.0355161
1 26 0.0255272
1 27 0
1 28 0.0965594
1 29 0
1 30 0.0443951
1 31 0
1 32 0
1 33 0.0532741
1 34 0.0133185
1 35 0
1 36 0.0133185
1 37 0.750277
1 38 0.0133185
1 39 0.126526
1 40 0.208657
1 41 0.0355161
1 42 0.045505
1 43 0.0166482
1 44 0.0532741
1 45 0.0532741
1 46 0
1 47 0
1 48 0.0310766
1 49 0.125416
1 50 0.106548
1 51 0.0133185
1 52 0
1 53 0
1 54 0.0266371
1 55 0.0133185
1 56 0.827969
1 57 0.0133185
1 58 0.123196
1 59 0.09101
1 60 0.0799112
1 61 0
1 62 0.0965594
1 63 0
1 64 0.0310766
1 65 0
1 66 0.0532741
1 67 0.125416
1 68 0.0532741
1 69 0.0133185
1 70 0
1 71 0
1 72 0.0355161
1 73 0
1 74 0.509434
1 75 0.0133185
1 76 0.36293
1 77 0.195339
1 78 0.108768
1 79 0.0255272
1 80 0
1 81 0.0166482
1 82 0.0099889
1 83 0.0532741
1 84 0.0665927
1 85 0
1 86 0.017758
1 87 0
1 88 0
1 89 0
1 90 0.0432852
1 91 0
1 92 0.697003
1 93 0
1 94 0.330744
1 95 0.195339
1 96 0.108768
1 97 0
1 98 0.0166482
1 99 0.0166482
1 100 0
1 101 0.0665927
1 102 0
1 103 0
1 104 0.0532741
1 105 0.0133185
1 106 0.0133185
1 107 0
1 108 0
1 109 0.791343
1 110 0
1 111 0.0799112
1 112 0.105438
1 113 0.0266371
1 114 0
1 115 0.0965594
1 116 0.115427
1 117 0.0532741
1 118 0.0310766
1 119 0.0277469
1 120 0
1 121 0.0532741
1 122 0.0133185
1 123 0
1 124 0
1 125 0
1 126 0.0266371
1 127 0.770255
1 128 0.0133185
1 129 0.296337
1 130 0.201998
1 131 0.0732519
1 132 0.0266371
1 133 0.0432852
1 134 0
1 135 0
1 136 0.0321865
1 137 0.0965594
1 138 0.0532741
1 139 0.0532741
1 140 0
1 141 0.017758
1 142 0
1 143 0
2 18 0.346774
2 19 0.00907258
2 20 1
2 21 0.0372984
2 22 0.172379
2 23 0.0191532
2 24 0.0987903
2 25 0
2 26 0.0272177
2 27 0
2 28 0
2 29 0
2 30 0.0191532
2 31 0
2 32 0.208669
2 33 0
2 34 0.133065
2 35 0.00907258
2 36 0.205645
2 37 0.160282
2 38 0.858871
2 39 0.211694
2 40 0.00907258
2 41 0
2 42 0.00907258
2 43 0.00907258
2 44 0
2 45 0.0191532
2 46 0
2 47 0
2 48 0.208669
2 49 0.145161
2 50 0.0453629
2 51 0.00907258
2 52 0.274194
2 53 0
2 54 0
2 55 0.205645
2 56 0.0100806
2 57 0.858871
2 58 0.346774
2 59 0.0544355
2 60 0.15121
2 61 0
2 62 0
2 63 0
2 64 0.0191532
2 65 0
2 66 0.208669
2 67 0.145161
2 68 0
2 69 0.00907258
2 70 0
2 71 0.274194
2 72 0
2 73 0.346774
2 74 0.00907258
2 75 0.858871
2 76 0.0100806
2 77 0.172379
2 78 0.0191532
2 79 0.0272177
2 80 0
2 81 0.00907258
2 82 0.0635081
2 83 0
2 84 0.0191532
2 85 0
2 86 0.217742
2 87 0.00907258
2 88 0
2 89 0.274194
