0.0481
9 901
587 233 220
15
1 63 1  75 1  67 1 6
2 100 0  49 1  60 1 6
3 90 0  35 1  45 1 6
4 67 1  88 1  78 1 7
5 41 1  82 0  25 1 10
6 58 1  47 1  43 1 9
7 36 1  26 1  67 0 13
8 75 1  91 1  64 1 6
9 108 0  28 1  56 0 8
10 76 1  65 1  62 1 9
11 68 1  51 1  55 1 7
12 117 1  87 1  79 1 7
13 69 1  57 1  66 1 5
14 48 1  31 1  30 1 8
15 88 1  78 1  52 1 12
(286,88,156) ; (0,0,0)
(260,76,215) ; (0,157,0)
(300,67,219) ; (287,0,0)
(261,117,79) ; (326,116,0)
(300,49,120) ; (287,67,0)
(228,69,66) ; (0,88,0)
(64,75,182) ; (260,158,0)
(57,69,66) ; (228,88,0)
(31,30,96) ; (295,128,0)
(126,67,153) ; (0,90,66)
(102,68,110) ; (126,89,66)
(55,68,153) ; (228,89,66)
(261,117,79) ; (326,116,79)
(31,30,48) ; (295,128,96)
(270,45,70) ; (317,67,120)
(30,48,93) ; (287,67,120)
(31,30,48) ; (295,128,144)
(141,86,58) ; (0,0,156)
(65,76,62) ; (141,0,156)
(78,88,52) ; (206,0,156)
(216,112,56) ; (371,121,158)
(43,116,47) ; (328,117,158)
(47,58,43) ; (126,99,176)
(52,67,36) ; (173,90,176)
(52,67,36) ; (260,166,182)
(246,41,25) ; (341,67,190)
