0.0463
67 6701
587 233 220
15
1 70 1  49 1  59 1 5
2 45 1  28 1  42 1 10
3 68 1  88 0  35 1 8
4 104 0  48 1  46 1 6
5 77 0  35 1  21 1 9
6 76 1  96 1  63 1 13
7 43 1  35 1  68 1 11
8 78 0  43 1  39 1 12
9 35 1  86 0  33 1 5
10 33 1  51 1  37 1 16
11 51 1  68 1  57 1 13
12 65 1  33 1  60 1 9
13 101 1  81 1  74 1 11
14 115 0  53 1  30 1 10
15 117 0  38 1  80 0 7
(0,0,0) ; (74,81,101)
(74,0,0) ; (148,81,101)
(148,0,0) ; (222,81,101)
(222,0,0) ; (296,81,101)
(0,81,0) ; (74,162,101)
(74,81,0) ; (148,162,101)
(148,81,0) ; (222,162,101)
(222,81,0) ; (296,162,101)
(299,0,0) ; (395,63,76)
(395,0,0) ; (491,63,76)
(491,0,0) ; (587,63,76)
(299,63,0) ; (395,126,76)
(395,63,0) ; (491,126,76)
(491,63,0) ; (587,126,76)
(299,0,76) ; (395,63,152)
(395,0,76) ; (491,63,152)
(491,0,76) ; (587,63,152)
(299,63,76) ; (395,126,152)
(395,63,76) ; (491,126,152)
(491,63,76) ; (587,126,152)
(0,163,0) ; (88,198,68)
(88,163,0) ; (176,198,68)
(0,198,0) ; (88,233,68)
(88,198,0) ; (176,233,68)
(176,163,0) ; (264,198,68)
(176,198,0) ; (264,233,68)
(264,163,0) ; (307,198,68)
(264,198,0) ; (307,233,68)
(0,163,68) ; (51,231,125)
(51,163,68) ; (102,231,125)
(102,163,68) ; (153,231,125)
(153,163,68) ; (204,231,125)
(204,163,68) ; (255,231,125)
(255,163,68) ; (306,231,125)
(495,129,0) ; (541,233,48)
(541,129,0) ; (587,233,48)
(495,129,48) ; (541,233,96)
(541,129,48) ; (587,233,96)
(495,129,96) ; (541,233,144)
(541,129,96) ; (587,233,144)
(409,128,0) ; (452,163,68)
(452,128,0) ; (495,163,68)
(409,163,0) ; (452,198,68)
(452,163,0) ; (495,198,68)
(409,198,0) ; (452,233,68)
(452,198,0) ; (495,233,68)
(409,128,68) ; (495,163,101)
(409,163,68) ; (495,198,101)
(409,198,68) ; (495,233,101)
(307,159,0) ; (358,196,33)
(358,159,0) ; (409,196,33)
(307,196,0) ; (358,233,33)
(358,196,0) ; (409,233,33)
(307,159,33) ; (408,233,114)
(298,126,0) ; (335,159,51)
(335,126,0) ; (372,159,51)
(372,126,0) ; (409,159,51)
(298,126,51) ; (335,159,102)
(335,126,51) ; (372,159,102)
(372,126,51) ; (409,159,102)
(0,0,101) ; (59,49,171)
(0,49,101) ; (59,98,171)
(0,98,101) ; (59,147,171)
(0,0,171) ; (59,70,220)
(0,70,171) ; (59,140,220)
(59,0,101) ; (176,80,139)
(59,80,101) ; (176,160,139)
(59,0,139) ; (176,80,177)
(59,80,139) ; (176,160,177)
(59,0,177) ; (137,39,220)
(59,39,177) ; (137,78,220)
(137,0,177) ; (176,78,220)
(59,78,177) ; (137,117,220)
(59,117,177) ; (137,156,220)
(137,78,177) ; (176,156,220)
(409,155,101) ; (452,233,140)
(452,155,101) ; (495,233,140)
(409,155,140) ; (452,233,179)
(452,155,140) ; (495,233,179)
(409,155,179) ; (452,233,218)
(452,155,179) ; (495,233,218)
(418,134,101) ; (495,155,136)
(176,0,101) ; (236,33,166)
(236,0,101) ; (296,33,166)
(176,33,101) ; (236,66,166)
(236,33,101) ; (296,66,166)
(176,66,101) ; (236,99,166)
(236,66,101) ; (296,99,166)
(176,99,101) ; (236,132,166)
(236,99,101) ; (296,132,166)
(176,132,101) ; (291,162,154)
(298,126,102) ; (335,159,153)
(335,126,102) ; (372,159,153)
(372,126,102) ; (409,159,153)
(307,159,114) ; (408,233,195)
(0,163,125) ; (51,231,182)
(51,163,125) ; (102,231,182)
(102,163,125) ; (153,231,182)
(153,163,125) ; (204,231,182)
(204,163,125) ; (255,231,182)
(255,163,125) ; (306,231,182)
(0,163,182) ; (88,231,217)
(88,163,182) ; (176,231,217)
(176,163,182) ; (219,231,217)
(219,163,182) ; (262,231,217)
(262,163,182) ; (305,231,217)
(418,134,136) ; (495,155,171)
(506,132,144) ; (587,233,218)
(511,0,152) ; (587,96,215)
(460,0,152) ; (511,57,220)
(472,96,152) ; (587,126,205)
(300,0,152) ; (380,117,190)
(380,0,152) ; (460,117,190)
(300,0,190) ; (353,115,220)
(353,0,190) ; (406,115,220)
(406,0,190) ; (459,115,220)
(460,57,152) ; (511,94,185)
(460,57,185) ; (511,94,218)
(349,126,153) ; (409,159,218)
(298,126,153) ; (349,159,190)
(176,132,154) ; (291,162,207)
(176,0,166) ; (291,30,219)
(176,30,166) ; (291,60,219)
(176,60,166) ; (291,90,219)
(176,90,166) ; (221,132,194)
(221,90,166) ; (266,132,194)
(266,90,166) ; (294,132,211)
(418,134,171) ; (495,155,206)
(176,90,194) ; (253,125,215)
(331,163,195) ; (408,198,216)
(331,198,195) ; (408,233,216)
