0.0626
80 8001
587 233 220
15
1 89 1  71 1  68 1 5
2 117 0  26 1  76 0 9
3 77 1  40 1  69 1 6
4 54 0  26 1  79 0 5
5 91 1  56 1  75 1 12
6 63 1  99 1  57 1 11
7 119 1  90 1  65 1 6
8 110 0  29 1  57 1 9
9 95 0  98 0  42 1 5
10 46 1  95 0  27 1 8
11 80 0  75 0  32 1 6
12 64 1  80 1  63 1 4
13 118 0  41 1  48 1 8
14 98 0  30 1  31 1 8
15 69 0  55 1  30 1 14
(0,0,0) ; (90,65,119)
(90,0,0) ; (180,65,119)
(180,0,0) ; (270,65,119)
(270,0,0) ; (360,65,119)
(0,65,0) ; (75,121,91)
(75,65,0) ; (150,121,91)
(0,121,0) ; (75,177,91)
(75,121,0) ; (150,177,91)
(0,177,0) ; (75,233,91)
(75,177,0) ; (150,233,91)
(0,65,91) ; (75,121,182)
(75,65,91) ; (150,121,182)
(0,121,91) ; (75,177,182)
(75,121,91) ; (150,177,182)
(0,177,91) ; (75,233,182)
(75,177,91) ; (150,233,182)
(0,65,182) ; (75,145,214)
(75,65,182) ; (150,145,214)
(0,145,182) ; (75,225,214)
(75,145,182) ; (150,225,214)
(368,134,0) ; (431,233,57)
(431,134,0) ; (494,233,57)
(494,134,0) ; (557,233,57)
(557,134,0) ; (587,232,31)
(557,134,31) ; (587,232,62)
(368,134,57) ; (431,233,114)
(431,134,57) ; (494,233,114)
(494,134,57) ; (557,233,114)
(557,134,62) ; (587,232,93)
(557,134,93) ; (587,232,124)
(368,134,114) ; (431,233,171)
(431,134,114) ; (494,233,171)
(494,134,114) ; (557,233,171)
(557,134,124) ; (587,232,155)
(557,134,155) ; (587,232,186)
(368,134,171) ; (395,229,217)
(395,134,171) ; (422,229,217)
(422,134,171) ; (449,229,217)
(449,134,171) ; (476,229,217)
(476,134,171) ; (503,229,217)
(503,134,171) ; (530,229,217)
(530,134,171) ; (557,229,217)
(557,134,186) ; (587,232,217)
(367,0,0) ; (477,29,57)
(477,0,0) ; (587,29,57)
(367,29,0) ; (477,58,57)
(477,29,0) ; (587,58,57)
(367,0,57) ; (477,57,86)
(477,0,57) ; (587,57,86)
(367,0,86) ; (477,57,115)
(477,0,86) ; (587,57,115)
(470,58,0) ; (587,134,26)
(470,58,26) ; (587,134,52)
(470,58,52) ; (587,134,78)
(470,58,78) ; (587,134,104)
(470,58,104) ; (587,134,130)
(150,151,0) ; (268,192,48)
(150,192,0) ; (268,233,48)
(150,151,48) ; (268,192,96)
(150,192,48) ; (268,233,96)
(150,151,96) ; (268,192,144)
(150,192,96) ; (268,233,144)
(150,151,144) ; (268,192,192)
(150,192,144) ; (268,233,192)
(150,151,192) ; (267,227,218)
(390,58,0) ; (470,133,32)
(390,58,32) ; (470,133,64)
(150,65,0) ; (190,142,69)
(190,65,0) ; (230,142,69)
(230,65,0) ; (270,142,69)
(150,65,69) ; (190,142,138)
(190,65,69) ; (230,142,138)
(230,65,69) ; (270,142,138)
(150,65,138) ; (267,141,164)
(150,65,164) ; (267,141,190)
(150,65,190) ; (267,141,216)
(270,138,0) ; (368,233,42)
(270,138,42) ; (368,233,84)
(270,138,84) ; (368,233,126)
(270,138,126) ; (368,233,168)
(270,138,168) ; (368,233,210)
(360,58,0) ; (390,127,55)
(271,65,0) ; (360,136,68)
(271,65,68) ; (360,136,136)
(360,58,55) ; (390,127,110)
(390,58,64) ; (470,122,127)
(360,58,110) ; (390,127,165)
(518,0,115) ; (587,55,145)
(518,0,145) ; (587,55,175)
(518,0,175) ; (587,55,205)
(455,0,115) ; (518,57,214)
(376,0,115) ; (455,54,141)
(376,0,141) ; (455,54,167)
(376,0,167) ; (455,54,193)
(376,0,193) ; (455,54,219)
(0,0,119) ; (119,65,209)
(119,0,119) ; (238,65,209)
(303,0,119) ; (360,63,218)
(238,0,119) ; (302,63,199)
(390,58,127) ; (470,122,190)
(477,58,130) ; (532,127,160)
(532,58,130) ; (587,127,160)
(477,58,160) ; (532,127,190)
(532,58,160) ; (587,127,190)
(477,58,190) ; (532,127,220)
(532,58,190) ; (587,127,220)
(271,65,136) ; (360,136,204)
(360,58,165) ; (390,127,220)
(401,58,190) ; (470,113,220)
