0.0454
18 1801
587 233 220
15
1 53 1  49 1  79 1 14
2 91 0  64 0  28 1 7
3 42 1  28 1  63 0 12
4 64 1  55 1  33 1 8
5 77 1  99 0  43 1 13
6 113 0  90 0  26 1 9
7 68 1  89 1  48 1 7
8 48 1  25 1  71 0 10
9 31 1  92 0  43 1 11
10 76 0  35 1  55 1 14
11 36 1  54 1  70 1 9
12 81 0  34 1  31 1 8
13 65 1  81 1  50 1 8
14 86 1  81 1  55 1 16
15 54 1  97 0  28 1 8
(344,162,110) ; (0,0,0)
(99,231,215) ; (488,0,0)
(216,70,219) ; (0,163,0)
(144,68,220) ; (344,0,0)
(100,162,220) ; (388,71,0)
(75,71,150) ; (313,162,0)
(96,71,50) ; (216,162,0)
(43,92,124) ; (345,68,0)
(91,64,168) ; (216,169,50)
(98,158,106) ; (0,0,110)
(180,113,104) ; (98,0,110)
(237,49,106) ; (98,113,110)
(35,76,110) ; (309,0,110)
(31,81,68) ; (278,0,110)
(63,28,42) ; (281,81,110)
(43,92,62) ; (345,68,124)
(54,36,70) ; (331,196,150)
(64,33,55) ; (321,163,150)
(63,28,42) ; (281,81,152)
(28,63,42) ; (278,0,178)
(42,63,28) ; (346,68,186)
