0.0532
72 7201
587 233 220
15
1 117 1  72 1  79 1 11
2 60 1  46 1  42 1 5
3 82 1  68 1  67 1 7
4 60 1  45 1  64 1 6
5 52 1  83 0  36 1 5
6 56 1  79 1  51 1 4
7 106 0  96 0  42 1 3
8 54 1  29 1  48 1 10
9 118 1  88 1  80 1 4
10 116 0  28 1  43 1 5
11 74 0  90 0  22 1 5
12 64 1  33 1  80 0 6
13 88 0  36 1  53 1 8
14 34 1  59 1  74 0 7
15 120 1  88 1  80 1 7
(176,36,158) ; (0,0,0)
(237,117,216) ; (0,116,0)
(240,200,176) ; (347,0,0)
(240,33,128) ; (347,200,0)
(118,80,160) ; (0,36,0)
(112,79,102) ; (118,36,0)
(88,36,212) ; (176,0,0)
(108,96,100) ; (237,137,0)
(82,136,134) ; (265,0,0)
(34,74,118) ; (230,36,0)
(106,92,120) ; (237,141,100)
(72,79,117) ; (118,36,102)
(34,74,118) ; (190,36,102)
(34,74,59) ; (230,36,118)
(232,28,86) ; (355,205,128)
(82,136,67) ; (265,0,134)
(166,36,52) ; (0,0,158)
(74,34,59) ; (0,36,160)
(64,45,60) ; (0,70,160)
(42,46,60) ; (74,36,160)
(48,29,54) ; (64,82,160)
(148,90,44) ; (439,0,176)
(192,106,42) ; (395,92,176)
(52,83,36) ; (387,0,176)
(28,116,43) ; (359,0,176)
(48,54,29) ; (347,144,176)
