(192,106,218)
(0,0,0)
(237,230,138)
(350,0,0)
(147,94,220)
(0,139,0)
(142,28,212)
(0,111,0)
(202,118,112)
(147,115,0)
(104,114,183)
(192,0,0)
(54,98,143)
(296,0,0)
(75,89,108)
(147,144,112)
(65,78,105)
(222,155,112)
(119,28,92)
(147,116,112)
(62,64,106)
(287,169,112)
(62,53,64)
(287,116,112)
(156,130,79)
(431,0,138)
(150,89,72)
(437,133,138)
(75,47,80)
(356,0,138)
(71,56,81)
(366,166,138)
(79,115,58)
(352,47,138)
(54,94,49)
(296,0,143)
(92,66,23)
(192,0,183)
(53,71,28)
(297,0,192)
(66,92,23)
(365,47,196)
