0.0475
74 7401
587 233 220
15
1 117 0  39 1  64 1 11
2 34 1  56 1  68 0 9
3 108 0  54 1  64 1 6
4 43 1  28 1  31 1 7
5 59 1  50 1  60 1 16
6 56 1  80 1  73 1 14
7 114 0  97 0  43 1 7
8 104 1  95 1  53 1 6
9 37 1  32 1  37 1 8
10 40 1  65 0  23 1 19
11 36 1  55 1  75 0 8
12 88 1  49 1  75 1 11
13 97 0  57 1  30 1 9
14 71 0  25 1  47 1 8
15 60 0  32 1  28 1 8
(0,0,0) ; (95,104,53)
(95,0,0) ; (190,104,53)
(0,0,53) ; (95,104,106)
(95,0,53) ; (190,104,106)
(0,0,106) ; (95,104,159)
(95,0,106) ; (190,104,159)
(392,0,0) ; (509,39,64)
(392,39,0) ; (509,78,64)
(392,78,0) ; (509,117,64)
(509,0,0) ; (548,117,64)
(548,0,0) ; (587,117,64)
(392,0,64) ; (509,39,128)
(392,39,64) ; (509,78,128)
(392,78,64) ; (509,117,128)
(509,0,64) ; (548,117,128)
(548,0,64) ; (587,117,128)
(392,0,128) ; (489,57,158)
(489,0,128) ; (586,57,158)
(392,57,128) ; (489,114,158)
(489,57,128) ; (586,114,158)
(392,0,158) ; (489,57,188)
(489,0,158) ; (586,57,188)
(392,57,158) ; (489,114,188)
(489,57,158) ; (586,114,188)
(392,0,188) ; (429,37,220)
(429,0,188) ; (466,37,220)
(392,37,188) ; (429,74,220)
(429,37,188) ; (466,74,220)
(392,74,188) ; (429,111,220)
(429,74,188) ; (466,111,220)
(466,0,188) ; (526,28,220)
(526,0,188) ; (586,28,220)
(466,28,188) ; (526,56,220)
(526,28,188) ; (586,56,220)
(466,56,188) ; (526,84,220)
(526,56,188) ; (586,84,220)
(466,84,188) ; (526,112,220)
(526,84,188) ; (586,112,220)
(0,158,0) ; (55,233,36)
(55,158,0) ; (110,233,36)
(110,158,0) ; (165,233,36)
(165,158,0) ; (220,233,36)
(220,158,0) ; (275,233,36)
(275,158,0) ; (330,233,36)
(330,158,0) ; (385,233,36)
(385,158,0) ; (440,233,36)
(0,158,36) ; (88,233,85)
(88,158,36) ; (176,233,85)
(176,158,36) ; (264,233,85)
(264,158,36) ; (352,233,85)
(352,158,36) ; (440,233,85)
(0,158,85) ; (88,233,134)
(88,158,85) ; (176,233,134)
(176,158,85) ; (264,233,134)
(264,158,85) ; (352,233,134)
(352,158,85) ; (440,233,134)
(0,158,134) ; (56,231,214)
(56,158,134) ; (112,231,214)
(112,158,134) ; (168,231,214)
(168,158,134) ; (191,223,174)
(191,158,134) ; (247,231,214)
(247,158,134) ; (303,231,214)
(303,158,134) ; (359,231,214)
(359,158,134) ; (415,231,214)
(415,158,134) ; (438,223,174)
(168,158,174) ; (191,223,214)
(415,158,174) ; (438,223,214)
(490,119,0) ; (587,233,43)
(490,119,43) ; (587,233,86)
(0,104,0) ; (108,158,64)
(108,104,0) ; (216,158,64)
(0,104,64) ; (108,158,128)
(108,104,64) ; (216,158,128)
(0,104,128) ; (108,158,192)
(108,104,128) ; (216,158,192)
(0,104,192) ; (71,151,217)
(71,104,192) ; (142,151,217)
(142,104,192) ; (213,151,217)
(441,158,0) ; (490,233,88)
(295,118,0) ; (360,158,23)
(360,118,0) ; (425,158,23)
(425,118,0) ; (490,158,23)
(295,118,23) ; (360,158,46)
(360,118,23) ; (425,158,46)
(425,118,23) ; (490,158,46)
(295,118,46) ; (360,158,69)
(360,118,46) ; (425,158,69)
(425,118,46) ; (490,158,69)
(295,118,69) ; (360,158,92)
(360,118,69) ; (425,158,92)
(425,118,69) ; (490,158,92)
(190,0,0) ; (250,50,59)
(250,0,0) ; (310,50,59)
(190,50,0) ; (250,100,59)
(250,50,0) ; (310,100,59)
(190,0,59) ; (250,50,118)
(250,0,59) ; (310,50,118)
(190,50,59) ; (250,100,118)
(250,50,59) ; (310,100,118)
(190,0,118) ; (250,50,177)
(250,0,118) ; (310,50,177)
(190,50,118) ; (250,100,177)
(250,50,118) ; (310,100,177)
(190,0,177) ; (304,97,220)
(312,0,0) ; (392,56,73)
(312,56,0) ; (392,112,73)
(312,0,73) ; (392,56,146)
(312,56,73) ; (392,112,146)
(312,0,146) ; (392,56,219)
(312,56,146) ; (392,112,219)
(216,102,0) ; (289,158,80)
(216,102,80) ; (284,158,114)
(216,102,114) ; (284,158,148)
(216,102,148) ; (284,158,182)
(216,102,182) ; (284,158,216)
(490,119,86) ; (587,233,129)
(490,119,129) ; (587,233,172)
(443,162,88) ; (490,233,113)
(443,162,113) ; (490,233,138)
(443,162,138) ; (490,233,163)
(295,118,92) ; (360,158,115)
(360,118,92) ; (425,158,115)
(425,118,92) ; (490,158,115)
(373,119,115) ; (490,158,179)
(305,124,115) ; (373,158,171)
(0,0,159) ; (60,50,218)
(60,0,159) ; (120,50,218)
(0,50,159) ; (60,100,218)
(60,50,159) ; (120,100,218)
(120,0,159) ; (154,68,215)
(154,0,159) ; (188,68,215)
(120,68,159) ; (188,102,215)
(443,162,163) ; (490,233,188)
(443,162,188) ; (490,233,213)
(311,130,171) ; (342,158,214)
(342,130,171) ; (373,158,214)
(490,119,172) ; (587,233,215)
(416,121,179) ; (453,158,211)
(453,121,179) ; (490,158,211)
(373,130,179) ; (416,158,210)
