0.0574
4 401
587 233 220
15
1 55 1  65 1  64 1 9
2 35 1  84 0  57 1 10
3 120 0  37 1  35 1 6
4 38 1  37 1  37 1 10
5 113 1  81 1  57 1 8
6 36 1  70 1  57 1 4
7 31 1  67 0  45 1 6
8 105 0  97 0  32 1 3
9 63 1  86 1  69 1 7
10 118 1  82 1  70 1 10
11 62 1  65 1  45 1 9
12 59 1  69 1  67 1 6
13 65 1  70 1  61 1 8
14 110 0  72 0  24 1 12
15 94 0  71 0  20 1 10
(140,122,216) ; (0,0,0)
(114,170,219) ; (473,0,0)
(144,110,144) ; (0,123,0)
(276,63,216) ; (311,170,0)
(140,164,118) ; (333,0,0)
(130,64,220) ; (140,0,0)
(118,164,210) ; (144,69,0)
(63,69,172) ; (270,0,0)
(45,67,217) ; (262,166,0)
(71,94,180) ; (262,72,0)
(105,97,64) ; (368,0,118)
(138,67,59) ; (335,97,118)
(35,84,57) ; (333,0,118)
(76,74,75) ; (0,159,144)
(120,35,74) ; (0,124,144)
(67,69,59) ; (76,164,144)
(62,65,45) ; (271,0,172)
(31,67,45) ; (337,0,175)
(84,57,35) ; (389,107,177)
(45,67,31) ; (344,97,177)
(67,45,31) ; (266,121,180)
(38,37,37) ; (295,72,180)
(105,97,32) ; (368,0,182)
