0.0479
41 4101
587 233 220
15
1 44 1  49 1  70 1 10
2 89 0  32 1  22 1 5
3 118 0  83 0  35 1 6
4 61 1  37 1  39 1 11
5 53 1  67 1  36 1 8
6 56 1  65 1  51 1 4
7 50 1  79 1  55 1 7
8 107 1  100 1  62 1 8
9 84 1  80 1  72 1 9
10 80 1  54 1  64 1 6
11 101 0  78 1  42 1 9
12 85 0  99 0  36 1 11
13 47 1  95 0  71 1 5
14 67 0  38 1  23 1 7
15 44 1  98 0  57 1 9
(176,49,140) ; (0,0,0)
(428,100,160) ; (0,133,0)
(168,80,216) ; (419,0,0)
(80,148,216) ; (507,85,0)
(202,84,156) ; (0,49,0)
(79,150,116) ; (428,83,0)
(79,50,220) ; (340,0,0)
(95,47,213) ; (176,0,0)
(118,83,175) ; (301,50,0)
(67,46,114) ; (273,0,0)
(99,85,216) ; (202,47,0)
(67,36,106) ; (273,0,114)
(71,95,47) ; (435,136,116)
(72,53,67) ; (434,83,116)
(95,47,71) ; (0,0,140)
(44,49,70) ; (95,0,140)
(37,39,61) ; (139,0,140)
(108,80,64) ; (0,49,156)
(89,44,64) ; (108,49,156)
(74,39,61) ; (108,93,156)
(352,98,57) ; (0,134,160)
(72,67,53) ; (353,165,160)
(67,23,38) ; (358,142,160)
(65,51,56) ; (441,180,163)
(70,44,49) ; (436,136,163)
(118,83,35) ; (301,50,175)
(67,53,36) ; (439,83,183)
