0.0454
18 1801
587 233 220
15
1 53 1  49 1  79 1 14
2 91 0  64 0  28 1 7
3 42 1  28 1  63 0 12
4 64 1  55 1  33 1 8
5 77 1  99 0  43 1 13
6 113 0  90 0  26 1 9
7 68 1  89 1  48 1 7
8 48 1  25 1  71 0 10
9 31 1  92 0  43 1 11
10 76 0  35 1  55 1 14
11 36 1  54 1  70 1 9
12 81 0  34 1  31 1 8
13 65 1  81 1  50 1 8
14 86 1  81 1  55 1 16
15 54 1  97 0  28 1 8
(0,0,0) ; (86,81,55)
(86,0,0) ; (172,81,55)
(172,0,0) ; (258,81,55)
(258,0,0) ; (344,81,55)
(0,81,0) ; (86,162,55)
(86,81,0) ; (172,162,55)
(172,81,0) ; (258,162,55)
(258,81,0) ; (344,162,55)
(0,0,55) ; (86,81,110)
(86,0,55) ; (172,81,110)
(172,0,55) ; (258,81,110)
(258,0,55) ; (344,81,110)
(0,81,55) ; (86,162,110)
(86,81,55) ; (172,162,110)
(172,81,55) ; (258,162,110)
(258,81,55) ; (344,162,110)
(488,0,0) ; (587,77,43)
(488,77,0) ; (587,154,43)
(488,154,0) ; (587,231,43)
(488,0,43) ; (587,77,86)
(488,77,43) ; (587,154,86)
(488,154,43) ; (587,231,86)
(488,0,86) ; (587,77,129)
(488,77,86) ; (587,154,129)
(488,154,86) ; (587,231,129)
(488,0,129) ; (587,77,172)
(488,77,129) ; (587,154,172)
(488,154,129) ; (587,231,172)
(488,0,172) ; (519,92,215)
(519,0,172) ; (550,92,215)
(550,0,172) ; (581,92,215)
(488,92,172) ; (580,123,215)
(488,123,172) ; (580,154,215)
(488,154,172) ; (587,231,215)
(0,163,0) ; (36,233,54)
(36,163,0) ; (72,233,54)
(72,163,0) ; (108,233,54)
(108,163,0) ; (144,233,54)
(144,163,0) ; (180,233,54)
(180,163,0) ; (216,233,54)
(0,163,54) ; (76,198,109)
(76,163,54) ; (152,198,109)
(0,198,54) ; (76,233,109)
(76,198,54) ; (152,233,109)
(152,163,54) ; (216,196,109)
(152,196,54) ; (216,229,109)
(0,163,109) ; (76,198,164)
(76,163,109) ; (152,198,164)
(0,198,109) ; (76,233,164)
(76,198,109) ; (152,233,164)
(152,163,109) ; (216,196,164)
(152,196,109) ; (216,229,164)
(0,163,164) ; (76,198,219)
(76,163,164) ; (152,198,219)
(0,198,164) ; (76,233,219)
(76,198,164) ; (152,233,219)
(152,163,164) ; (216,196,219)
(152,196,164) ; (216,229,219)
(344,0,0) ; (392,68,89)
(392,0,0) ; (440,68,89)
(440,0,0) ; (488,68,89)
(344,0,89) ; (392,68,178)
(392,0,89) ; (440,68,178)
(440,0,89) ; (488,68,178)
(344,0,178) ; (372,63,220)
(372,0,178) ; (400,63,220)
(400,0,178) ; (428,63,220)
(428,0,178) ; (456,63,220)
(456,0,178) ; (484,63,220)
(388,71,0) ; (438,152,65)
(438,71,0) ; (488,152,65)
(388,152,0) ; (438,233,65)
(438,152,0) ; (488,233,65)
(388,71,65) ; (438,152,130)
(438,71,65) ; (488,152,130)
(388,152,65) ; (438,233,130)
(438,152,65) ; (488,233,130)
(388,71,130) ; (485,125,158)
(388,125,130) ; (485,179,158)
(388,179,130) ; (485,233,158)
(388,71,158) ; (485,125,186)
(388,125,158) ; (485,179,186)
(388,179,158) ; (485,233,186)
(388,71,186) ; (419,152,220)
(419,71,186) ; (450,152,220)
(450,71,186) ; (481,152,220)
(388,152,186) ; (419,233,220)
(419,152,186) ; (450,233,220)
(450,152,186) ; (481,233,220)
(313,162,0) ; (338,233,48)
(338,162,0) ; (363,233,48)
(363,162,0) ; (388,233,48)
(313,162,48) ; (338,233,96)
(338,162,48) ; (363,233,96)
(363,162,48) ; (388,233,96)
(313,162,96) ; (349,232,150)
(349,162,96) ; (385,232,150)
(216,162,0) ; (264,233,25)
(264,162,0) ; (312,233,25)
(216,162,25) ; (264,233,50)
(264,162,25) ; (312,233,50)
(345,68,0) ; (388,160,31)
(345,68,31) ; (388,160,62)
(345,68,62) ; (388,160,93)
(345,68,93) ; (388,160,124)
(216,169,50) ; (307,233,78)
(216,169,78) ; (307,233,106)
(216,169,106) ; (307,233,134)
(216,169,134) ; (307,233,162)
(216,169,162) ; (307,233,190)
(216,169,190) ; (307,233,218)
(0,0,110) ; (49,79,163)
(49,0,110) ; (98,79,163)
(0,79,110) ; (49,158,163)
(49,79,110) ; (98,158,163)
(0,0,163) ; (49,79,216)
(49,0,163) ; (98,79,216)
(0,79,163) ; (49,158,216)
(49,79,163) ; (98,158,216)
(98,0,110) ; (188,113,136)
(188,0,110) ; (278,113,136)
(98,0,136) ; (188,113,162)
(188,0,136) ; (278,113,162)
(98,0,162) ; (188,113,188)
(188,0,162) ; (278,113,188)
(98,0,188) ; (188,113,214)
(188,0,188) ; (278,113,214)
(98,113,110) ; (177,162,163)
(177,113,110) ; (256,162,163)
(256,113,110) ; (335,162,163)
(98,113,163) ; (177,162,216)
(177,113,163) ; (256,162,216)
(256,113,163) ; (335,162,216)
(309,0,110) ; (344,76,165)
(309,0,165) ; (344,76,220)
(278,0,110) ; (309,81,144)
(278,0,144) ; (309,81,178)
(281,81,110) ; (344,109,152)
(345,68,124) ; (388,160,155)
(345,68,155) ; (388,160,186)
(331,196,150) ; (385,232,220)
(321,163,150) ; (385,196,205)
(281,81,152) ; (344,109,194)
(278,0,178) ; (306,63,220)
(346,68,186) ; (388,131,214)
