0.0515
55 5501
587 233 220
15
1 78 1  92 1  51 1 3
2 97 0  35 1  76 0 11
3 96 0  79 1  43 1 6
4 34 1  39 1  35 1 8
5 92 0  58 0  21 1 11
6 34 1  59 1  74 0 13
7 40 1  43 1  33 1 11
8 94 1  96 1  74 1 9
9 101 0  35 1  41 1 13
10 85 1  49 1  62 1 8
11 120 0  57 1  39 1 16
12 48 1  77 1  51 1 7
13 88 1  61 1  49 1 9
14 36 1  29 1  35 1 12
15 113 0  52 1  33 1 8
(0,0,0) ; (97,76,35)
(97,0,0) ; (194,76,35)
(0,0,35) ; (97,76,70)
(97,0,35) ; (194,76,70)
(0,0,70) ; (97,76,105)
(97,0,70) ; (194,76,105)
(0,0,105) ; (97,76,140)
(97,0,105) ; (194,76,140)
(0,0,140) ; (97,76,175)
(97,0,140) ; (194,76,175)
(0,0,175) ; (59,74,209)
(59,0,175) ; (118,74,209)
(118,0,175) ; (177,74,209)
(0,77,0) ; (120,116,57)
(120,77,0) ; (240,116,57)
(0,116,0) ; (120,155,57)
(120,116,0) ; (240,155,57)
(0,155,0) ; (120,194,57)
(120,155,0) ; (240,194,57)
(0,194,0) ; (120,233,57)
(120,194,0) ; (240,233,57)
(0,77,57) ; (120,116,114)
(120,77,57) ; (240,116,114)
(0,116,57) ; (120,155,114)
(120,116,57) ; (240,155,114)
(0,155,57) ; (120,194,114)
(120,155,57) ; (240,194,114)
(0,194,57) ; (120,233,114)
(120,194,57) ; (240,233,114)
(339,0,0) ; (401,49,85)
(401,0,0) ; (463,49,85)
(463,0,0) ; (525,49,85)
(525,0,0) ; (587,49,85)
(339,49,0) ; (401,98,85)
(401,49,0) ; (463,98,85)
(463,49,0) ; (525,98,85)
(525,49,0) ; (587,98,85)
(339,0,85) ; (400,49,173)
(400,0,85) ; (461,49,173)
(461,0,85) ; (522,49,173)
(522,0,85) ; (583,49,173)
(339,49,85) ; (400,98,173)
(400,49,85) ; (461,98,173)
(461,49,85) ; (522,98,173)
(522,49,85) ; (583,98,173)
(339,0,173) ; (418,96,216)
(418,0,173) ; (497,96,216)
(497,0,173) ; (576,96,216)
(291,139,0) ; (365,233,96)
(365,139,0) ; (439,233,96)
(439,139,0) ; (513,233,96)
(513,139,0) ; (587,233,96)
(291,139,96) ; (365,233,192)
(365,139,96) ; (439,233,192)
(439,139,96) ; (513,233,192)
(513,139,96) ; (587,233,192)
(291,139,192) ; (349,231,213)
(349,139,192) ; (407,231,213)
(407,139,192) ; (465,231,213)
(465,139,192) ; (523,231,213)
(523,139,192) ; (581,231,213)
(385,98,0) ; (486,139,35)
(486,98,0) ; (587,139,35)
(385,98,35) ; (486,139,70)
(486,98,35) ; (587,139,70)
(385,98,70) ; (486,139,105)
(486,98,70) ; (587,139,105)
(385,98,105) ; (486,139,140)
(486,98,105) ; (587,139,140)
(385,98,140) ; (486,139,175)
(486,98,140) ; (587,139,175)
(385,98,175) ; (418,138,218)
(418,98,175) ; (451,138,218)
(451,98,175) ; (484,138,218)
(484,98,175) ; (517,138,218)
(517,98,175) ; (550,138,218)
(550,98,175) ; (583,138,218)
(194,0,0) ; (228,74,59)
(228,0,0) ; (262,74,59)
(262,0,0) ; (296,74,59)
(194,0,59) ; (228,74,118)
(228,0,59) ; (262,74,118)
(262,0,59) ; (296,74,118)
(194,0,118) ; (228,74,177)
(228,0,118) ; (262,74,177)
(262,0,118) ; (296,74,177)
(194,0,177) ; (295,35,218)
(194,35,177) ; (295,70,218)
(240,77,0) ; (291,155,92)
(240,155,0) ; (291,233,92)
(240,77,92) ; (291,154,140)
(240,154,92) ; (291,231,140)
(296,0,0) ; (339,96,79)
(296,0,79) ; (339,96,158)
(352,99,0) ; (385,139,43)
(352,99,43) ; (385,139,86)
(352,99,86) ; (385,139,129)
(352,99,129) ; (385,139,172)
(352,99,172) ; (385,139,215)
(294,103,0) ; (323,139,35)
(323,103,0) ; (352,139,35)
(294,103,35) ; (323,139,70)
(323,103,35) ; (352,139,70)
(294,103,70) ; (323,139,105)
(323,103,70) ; (352,139,105)
(294,103,105) ; (323,138,141)
(323,103,105) ; (352,138,141)
(294,103,141) ; (323,138,177)
(323,103,141) ; (352,138,177)
(294,103,177) ; (323,138,213)
(323,103,177) ; (352,138,213)
(0,120,114) ; (33,233,166)
(33,120,114) ; (66,233,166)
(66,120,114) ; (99,233,166)
(99,120,114) ; (132,233,166)
(0,120,166) ; (33,233,218)
(33,120,166) ; (66,233,218)
(66,120,166) ; (99,233,218)
(99,120,166) ; (132,233,218)
(0,77,114) ; (96,120,193)
(132,79,114) ; (180,156,165)
(132,156,114) ; (180,233,165)
(132,79,165) ; (180,156,216)
(132,156,165) ; (180,233,216)
(96,77,114) ; (131,116,148)
(96,77,148) ; (131,116,182)
(96,77,182) ; (131,116,216)
(180,141,114) ; (238,233,135)
(180,141,135) ; (238,233,156)
(180,141,156) ; (238,233,177)
(180,141,177) ; (238,233,198)
(180,141,198) ; (238,233,219)
(180,77,114) ; (229,138,202)
(240,139,140) ; (291,231,218)
(240,77,140) ; (288,128,217)
(305,0,158) ; (339,74,217)
