0.0425
62 6201
587 233 220
15
1 100 0  44 1  47 1 12
2 84 0  65 1  36 1 6
3 114 0  80 0  33 1 12
4 91 0  35 1  45 1 7
5 56 0  25 1  31 1 13
6 101 0  41 1  58 1 8
7 53 1  30 1  38 1 10
8 86 1  87 1  46 1 5
9 69 1  85 1  61 1 10
10 102 0  41 1  66 1 5
11 104 0  96 0  31 1 14
12 110 1  73 1  72 1 9
13 39 1  35 1  29 1 7
14 58 0  60 0  24 1 9
15 55 1  77 1  41 1 7
(231,82,55) ; (0,0,0)
(192,104,217) ; (0,129,0)
(219,110,218) ; (368,0,0)
(102,123,182) ; (485,110,0)
(100,47,44) ; (0,82,0)
(138,122,170) ; (347,111,0)
(100,47,220) ; (100,82,0)
(82,102,124) ; (192,131,0)
(92,87,218) ; (276,0,0)
(39,35,58) ; (231,0,0)
(72,84,195) ; (275,149,0)
(45,91,70) ; (231,35,0)
(30,38,53) ; (200,82,0)
(69,61,170) ; (278,88,0)
(100,47,176) ; (0,82,44)
(30,38,53) ; (200,82,53)
(228,80,165) ; (0,0,55)
(38,30,159) ; (231,0,58)
(45,91,35) ; (231,35,70)
(45,91,35) ; (231,35,105)
(30,38,53) ; (200,82,106)
(75,56,93) ; (192,176,124)
(77,41,55) ; (192,135,124)
(45,91,35) ; (231,35,140)
(30,38,53) ; (200,82,159)
(31,112,50) ; (454,121,170)
(58,120,48) ; (396,113,170)
(44,100,47) ; (352,133,170)
(58,60,24) ; (289,89,170)
(35,91,45) ; (231,35,175)
(70,39,29) ; (192,137,179)
(53,90,38) ; (533,143,182)
(45,91,35) ; (488,142,182)
(39,29,35) ; (547,114,182)
(39,29,35) ; (508,113,182)
(58,60,24) ; (289,89,194)
(60,58,24) ; (287,175,195)
