0.0472
90 9001
587 233 220
15
1 34 1  65 0  26 1 15
2 100 0  91 0  33 1 10
3 87 0  27 1  45 1 5
4 53 1  48 1  45 1 4
5 45 1  77 0  36 1 6
6 89 0  41 1  56 1 6
7 112 0  55 1  35 1 12
8 53 1  46 1  59 1 11
9 65 0  35 1  20 1 10
10 114 0  98 0  44 1 9
11 119 0  48 1  70 1 11
12 103 1  80 1  73 1 7
13 55 1  80 1  60 1 9
14 37 1  100 0  58 1 10
15 112 0  35 1  29 1 7
(228,98,88) ; (0,0,0)
(119,144,217) ; (468,0,0)
(114,133,220) ; (0,100,0)
(82,89,213) ; (505,144,0)
(206,80,146) ; (299,153,0)
(185,100,215) ; (114,133,0)
(80,103,219) ; (388,0,0)
(159,46,213) ; (229,0,0)
(119,48,140) ; (349,105,0)
(112,35,220) ; (114,98,0)
(80,55,180) ; (308,46,0)
(80,60,220) ; (228,46,0)
(48,45,106) ; (301,108,0)
(65,26,204) ; (226,107,0)
(100,91,132) ; (0,0,88)
(65,34,130) ; (100,0,88)
(55,60,126) ; (100,34,88)
(60,55,126) ; (165,0,88)
(65,35,132) ; (155,55,88)
(48,45,53) ; (301,108,106)
(119,48,70) ; (349,105,140)
(112,58,35) ; (393,175,146)
(65,20,35) ; (440,155,146)
(90,77,72) ; (303,156,146)
(48,45,53) ; (301,108,159)
(65,35,40) ; (323,46,180)
(65,20,35) ; (323,81,180)
(112,55,35) ; (393,178,181)
(65,20,35) ; (440,155,181)
