0.0473
53 5301
587 233 220
15
1 110 1  57 1  77 1 7
2 89 0  45 1  39 1 10
3 107 0  55 1  28 1 5
4 97 0  31 1  48 1 6
5 94 1  65 1  71 1 5
6 114 1  84 1  64 1 7
7 116 0  34 1  43 1 10
8 62 1  90 1  53 1 14
9 60 1  79 1  68 1 7
10 116 0  39 1  58 1 7
11 113 0  30 1  80 0 2
12 72 1  93 1  64 1 3
13 114 0  88 1  55 1 3
14 71 1  92 1  65 1 4
15 114 0  81 0  34 1 6
(0,0,0) ; (114,84,64)
(0,84,0) ; (114,168,64)
(0,0,64) ; (114,84,128)
(0,84,64) ; (114,168,128)
(473,0,0) ; (587,55,88)
(473,55,0) ; (587,110,88)
(473,110,0) ; (587,165,88)
(473,0,88) ; (587,81,122)
(473,81,88) ; (587,162,122)
(473,0,122) ; (587,81,156)
(473,81,122) ; (587,162,156)
(473,0,156) ; (587,81,190)
(473,81,156) ; (587,162,190)
(473,0,190) ; (586,80,220)
(473,80,190) ; (586,160,220)
(0,168,0) ; (94,233,71)
(0,168,71) ; (92,233,142)
(0,168,142) ; (92,233,213)
(471,165,0) ; (587,199,43)
(471,199,0) ; (587,233,43)
(471,165,43) ; (587,199,86)
(471,199,43) ; (587,233,86)
(471,165,86) ; (587,199,129)
(471,199,86) ; (587,233,129)
(471,165,129) ; (587,199,172)
(471,199,129) ; (587,233,172)
(471,165,172) ; (587,199,215)
(471,199,172) ; (587,233,215)
(94,171,0) ; (147,233,90)
(147,171,0) ; (200,233,90)
(200,171,0) ; (253,233,90)
(253,171,0) ; (306,233,90)
(306,171,0) ; (359,233,90)
(359,171,0) ; (412,233,90)
(412,171,0) ; (465,233,90)
(94,171,90) ; (147,233,180)
(147,171,90) ; (200,233,180)
(200,171,90) ; (253,233,180)
(253,171,90) ; (306,233,180)
(306,171,90) ; (359,233,180)
(359,171,90) ; (412,233,180)
(412,171,90) ; (465,233,180)
(114,0,0) ; (191,57,110)
(114,57,0) ; (191,114,110)
(114,114,0) ; (191,171,110)
(114,0,110) ; (191,57,220)
(114,57,110) ; (191,114,220)
(114,114,110) ; (191,171,220)
(193,0,0) ; (287,65,71)
(287,0,0) ; (381,65,71)
(381,0,0) ; (473,65,71)
(193,0,71) ; (287,65,142)
(287,0,71) ; (381,65,142)
(381,0,71) ; (473,65,142)
(193,0,142) ; (286,64,214)
(286,0,142) ; (379,64,214)
(379,0,142) ; (472,64,214)
(355,113,0) ; (471,171,39)
(355,113,39) ; (471,171,78)
(355,113,78) ; (471,171,117)
(355,113,117) ; (471,171,156)
(355,113,156) ; (462,168,184)
(376,65,0) ; (473,113,31)
(376,65,31) ; (473,113,62)
(376,65,62) ; (473,113,93)
(376,65,93) ; (473,113,124)
(376,65,124) ; (473,113,155)
(376,65,155) ; (473,113,186)
(191,111,0) ; (270,171,68)
(270,111,0) ; (349,171,68)
(191,111,68) ; (270,171,136)
(270,111,68) ; (349,171,136)
(191,65,0) ; (280,110,39)
(280,65,0) ; (369,110,39)
(191,65,39) ; (280,110,78)
(280,65,39) ; (369,110,78)
(191,65,78) ; (280,110,117)
(280,65,78) ; (369,110,117)
(191,65,117) ; (280,110,156)
(280,65,117) ; (369,110,156)
(0,0,128) ; (114,84,192)
(0,84,128) ; (114,168,192)
(191,111,136) ; (270,171,204)
(270,111,136) ; (349,171,204)
(191,65,156) ; (280,110,195)
(280,65,156) ; (369,110,195)
(94,175,180) ; (210,233,219)
(210,175,180) ; (326,233,219)
(326,175,180) ; (442,233,219)
(355,113,184) ; (462,168,212)
(0,0,192) ; (55,107,220)
(55,0,192) ; (110,107,220)
(0,107,192) ; (107,162,220)
