(240,149,220)
(0,0,0)
(122,180,214)
(465,0,0)
(240,84,180)
(0,149,0)
(106,52,210)
(481,181,0)
(240,48,219)
(241,185,0)
(196,76,217)
(269,0,0)
(116,108,124)
(349,77,0)
(29,63,192)
(240,0,0)
(58,105,62)
(291,80,0)
(51,88,112)
(240,97,0)
(58,97,48)
(291,88,62)
(58,97,72)
(291,88,110)
(51,88,28)
(240,97,112)
(58,97,96)
(405,88,124)
(52,106,35)
(353,79,124)
(48,73,80)
(240,112,140)
(51,88,56)
(354,97,159)
(160,83,34)
(0,150,180)
(56,48,31)
(160,185,180)
(63,32,29)
(160,153,180)
(58,97,24)
(291,88,182)
