0.0479
41 4101
587 233 220
15
1 44 1  49 1  70 1 10
2 89 0  32 1  22 1 5
3 118 0  83 0  35 1 6
4 61 1  37 1  39 1 11
5 53 1  67 1  36 1 8
6 56 1  65 1  51 1 4
7 50 1  79 1  55 1 7
8 107 1  100 1  62 1 8
9 84 1  80 1  72 1 9
10 80 1  54 1  64 1 6
11 101 0  78 1  42 1 9
12 85 0  99 0  36 1 11
13 47 1  95 0  71 1 5
14 67 0  38 1  23 1 7
15 44 1  98 0  57 1 9
(0,0,0) ; (44,49,70)
(44,0,0) ; (88,49,70)
(88,0,0) ; (132,49,70)
(132,0,0) ; (176,49,70)
(0,0,70) ; (44,49,140)
(44,0,70) ; (88,49,140)
(88,0,70) ; (132,49,140)
(132,0,70) ; (176,49,140)
(0,133,0) ; (107,233,62)
(107,133,0) ; (214,233,62)
(214,133,0) ; (321,233,62)
(321,133,0) ; (428,233,62)
(0,133,62) ; (107,233,124)
(107,133,62) ; (214,233,124)
(214,133,62) ; (321,233,124)
(321,133,62) ; (428,233,124)
(0,133,124) ; (85,232,160)
(85,133,124) ; (170,232,160)
(170,133,124) ; (255,232,160)
(255,133,124) ; (340,232,160)
(340,133,124) ; (425,232,160)
(419,0,0) ; (503,80,72)
(503,0,0) ; (587,80,72)
(419,0,72) ; (503,80,144)
(503,0,72) ; (587,80,144)
(419,0,144) ; (503,80,216)
(503,0,144) ; (587,80,216)
(507,85,0) ; (587,169,72)
(507,169,0) ; (587,233,54)
(507,169,54) ; (587,233,108)
(507,85,72) ; (587,169,144)
(507,169,108) ; (587,233,162)
(507,85,144) ; (587,169,216)
(507,169,162) ; (587,233,216)
(0,49,0) ; (101,91,78)
(101,49,0) ; (202,91,78)
(0,91,0) ; (101,133,78)
(101,91,0) ; (202,133,78)
(0,49,78) ; (101,91,156)
(101,49,78) ; (202,91,156)
(0,91,78) ; (101,133,156)
(101,91,78) ; (202,133,156)
(428,83,0) ; (507,133,55)
(428,133,0) ; (507,183,55)
(428,183,0) ; (507,233,55)
(428,83,55) ; (467,120,116)
(467,83,55) ; (506,120,116)
(428,120,55) ; (467,157,116)
(467,120,55) ; (506,157,116)
(428,157,55) ; (467,194,116)
(467,157,55) ; (506,194,116)
(428,194,55) ; (467,231,116)
(467,194,55) ; (506,231,116)
(340,0,0) ; (419,50,55)
(340,0,55) ; (419,50,110)
(340,0,110) ; (419,50,165)
(340,0,165) ; (419,50,220)
(176,0,0) ; (271,47,71)
(176,0,71) ; (271,47,142)
(176,0,142) ; (271,47,213)
(301,50,0) ; (419,133,35)
(301,50,35) ; (419,133,70)
(301,50,70) ; (419,133,105)
(301,50,105) ; (419,133,140)
(301,50,140) ; (419,133,175)
(273,0,0) ; (340,23,38)
(273,23,0) ; (340,46,38)
(273,0,38) ; (340,23,76)
(273,23,38) ; (340,46,76)
(273,0,76) ; (340,23,114)
(273,23,76) ; (340,46,114)
(202,47,0) ; (301,132,36)
(202,47,36) ; (301,132,72)
(202,47,72) ; (301,132,108)
(202,47,108) ; (301,132,144)
(202,47,144) ; (301,132,180)
(202,47,180) ; (301,132,216)
(273,0,114) ; (340,36,167)
(273,0,167) ; (340,36,220)
(435,136,116) ; (506,231,163)
(434,83,116) ; (470,136,183)
(470,83,116) ; (506,136,183)
(0,0,140) ; (95,47,211)
(95,0,140) ; (139,49,210)
(139,0,140) ; (176,39,201)
(0,49,156) ; (54,129,220)
(54,49,156) ; (108,129,220)
(108,49,156) ; (197,71,188)
(108,71,156) ; (197,93,188)
(108,49,188) ; (197,71,220)
(108,71,188) ; (197,93,220)
(108,93,156) ; (145,132,217)
(145,93,156) ; (182,132,217)
(0,134,160) ; (44,232,217)
(44,134,160) ; (88,232,217)
(88,134,160) ; (132,232,217)
(132,134,160) ; (176,232,217)
(176,134,160) ; (220,232,217)
(220,134,160) ; (264,232,217)
(264,134,160) ; (308,232,217)
(308,134,160) ; (352,232,217)
(353,165,160) ; (389,232,213)
(389,165,160) ; (425,232,213)
(358,142,160) ; (425,165,198)
(441,180,163) ; (506,231,219)
(436,136,163) ; (506,180,212)
(301,50,175) ; (419,133,210)
(439,83,183) ; (506,136,219)
