0.0501
22 2201
587 233 220
15
1 73 0  56 0  28 1 8
2 39 1  78 0  67 1 4
3 104 1  67 1  67 1 7
4 81 1  72 1  63 1 9
5 92 1  60 1  61 1 4
6 43 1  93 0  58 1 10
7 84 0  74 0  30 1 8
8 38 1  82 0  42 1 5
9 103 0  73 0  26 1 6
10 110 0  77 1  54 1 5
11 33 1  57 1  72 0 9
12 80 1  86 1  79 1 10
13 93 1  58 1  74 1 7
14 63 0  30 1  31 1 8
15 86 1  75 1  79 1 5
(391,80,86) ; (0,0,0)
(310,86,218) ; (0,147,0)
(93,232,218) ; (494,0,0)
(312,67,134) ; (0,80,0)
(110,77,216) ; (384,156,0)
(103,73,104) ; (391,0,0)
(63,81,216) ; (431,73,0)
(72,81,189) ; (312,152,0)
(38,82,210) ; (393,73,0)
(81,72,189) ; (312,80,0)
(172,79,80) ; (0,0,86)
(104,67,67) ; (172,0,86)
(78,78,134) ; (313,0,86)
(33,72,114) ; (280,0,86)
(99,72,114) ; (395,0,104)
(219,63,30) ; (0,80,134)
(93,58,86) ; (219,80,134)
(92,61,60) ; (172,0,153)
(219,56,56) ; (0,80,164)
(57,72,33) ; (0,0,166)
(110,77,54) ; (57,0,166)
(56,73,28) ; (328,160,189)
(73,56,28) ; (320,80,189)
