0.0391
30 3001
587 233 220
15
1 73 0  68 1  35 1 6
2 45 1  67 1  60 1 7
3 57 1  48 1  78 1 8
4 55 1  60 1  42 1 7
5 70 1  42 1  74 1 7
6 106 0  30 1  34 1 4
7 58 1  44 1  34 1 4
8 85 0  79 1  40 1 12
9 88 1  60 1  59 1 13
10 95 1  99 1  59 1 13
11 50 1  78 1  59 1 7
12 63 1  57 1  73 1 4
13 44 1  64 0  26 1 10
14 38 1  87 0  33 1 13
15 94 1  53 1  56 1 12
(360,59,218) ; (0,0,0)
(396,95,215) ; (0,138,0)
(112,188,159) ; (475,0,0)
(134,45,180) ; (453,188,0)
(255,79,160) ; (0,59,0)
(70,74,220) ; (405,0,0)
(57,63,219) ; (396,170,0)
(78,96,171) ; (397,74,0)
(44,64,216) ; (361,0,0)
(70,74,161) ; (327,64,0)
(70,74,119) ; (255,59,0)
(67,45,86) ; (255,59,119)
(64,26,44) ; (255,106,119)
(78,100,59) ; (509,0,159)
(60,88,59) ; (527,100,159)
(34,106,60) ; (475,0,159)
(48,78,57) ; (479,110,159)
(250,78,59) ; (0,59,160)
(63,73,57) ; (332,64,161)
(64,26,44) ; (255,106,163)
(78,57,48) ; (397,113,171)
(58,34,44) ; (417,74,171)
(116,44,34) ; (471,189,180)
