0.054
93 9301
587 233 220
15
1 112 0  93 0  21 1 10
2 107 1  98 1  69 1 8
3 90 0  65 0  21 1 4
4 110 0  49 1  54 1 4
5 70 1  67 1  47 1 5
6 66 1  64 1  48 1 4
7 45 1  26 1  76 0 10
8 118 0  51 1  55 1 8
9 68 1  61 1  77 1 13
10 70 0  26 1  41 1 7
11 56 1  69 1  62 1 7
12 45 1  99 0  41 1 6
13 30 1  93 0  68 0 12
14 79 1  89 1  80 1 6
15 70 0  94 0  29 1 9
(180,93,210) ; (0,0,0)
(267,79,212) ; (320,0,0)
(294,69,214) ; (0,164,0)
(118,153,110) ; (469,80,0)
(186,69,219) ; (0,95,0)
(122,154,68) ; (347,79,0)
(140,94,213) ; (180,0,0)
(52,70,82) ; (295,163,0)
(62,69,133) ; (186,95,0)
(98,69,214) ; (249,94,0)
(122,154,68) ; (347,79,68)
(48,66,64) ; (299,167,82)
(110,98,108) ; (477,135,110)
(118,55,102) ; (469,80,110)
(61,68,77) ; (186,95,133)
(70,94,59) ; (399,139,136)
(45,99,82) ; (354,134,136)
(99,45,82) ; (370,79,136)
(48,66,64) ; (299,167,146)
(65,90,21) ; (402,142,195)
