0.0493
21 2101
587 233 220
15
1 46 1  94 0  78 1 6
2 31 1  52 1  50 1 8
3 41 1  98 0  43 1 9
4 75 0  35 1  40 1 8
5 79 0  83 0  37 1 5
6 116 0  35 1  42 1 8
7 47 1  39 1  33 1 11
8 67 1  82 1  69 1 13
9 75 1  55 1  52 1 9
10 73 1  48 1  53 1 11
11 46 1  43 1  59 1 13
12 94 1  59 1  74 1 13
13 75 1  38 1  76 0 10
14 85 0  34 1  71 0 12
15 41 1  75 0  33 1 13
(76,150,152) ; (0,0,0)
(296,94,220) ; (291,0,0)
(335,138,82) ; (252,95,0)
(69,82,205) ; (0,151,0)
(104,75,220) ; (69,158,0)
(94,156,138) ; (76,0,0)
(82,75,138) ; (170,0,0)
(79,83,220) ; (173,150,0)
(82,75,132) ; (170,75,0)
(39,94,132) ; (252,0,0)
(213,85,136) ; (374,148,82)
(292,53,121) ; (295,95,82)
(116,84,105) ; (258,149,82)
(43,46,59) ; (252,103,82)
(82,75,33) ; (170,75,132)
(39,94,33) ; (252,0,132)
(86,98,82) ; (76,0,138)
(93,52,50) ; (76,104,138)
(76,75,38) ; (170,0,138)
(43,46,59) ; (252,103,141)
(74,94,59) ; (0,0,152)
(75,55,52) ; (0,95,152)
(48,73,53) ; (170,75,165)
(39,33,47) ; (252,0,165)
(31,52,50) ; (252,33,165)
(33,75,41) ; (218,75,165)
(76,75,38) ; (170,0,176)
(102,52,31) ; (272,181,187)
(50,52,31) ; (76,104,188)
