0.0567
16 1601
587 233 220
15
1 60 0  38 1  24 1 6
2 34 1  36 1  28 1 5
3 85 1  69 1  76 1 6
4 56 1  85 1  57 1 10
5 69 1  81 1  47 1 11
6 40 1  39 1  64 1 12
7 56 1  56 1  47 1 9
8 77 0  29 1  76 0 9
9 84 0  41 1  69 1 11
10 34 1  59 1  64 1 8
11 85 0  90 0  34 1 13
12 89 0  84 1  43 1 11
13 102 0  71 0  20 1 9
14 103 0  54 1  36 1 6
15 120 0  47 1  65 1 11
(207,85,199) ; (0,0,0)
(89,168,215) ; (498,0,0)
(280,57,217) ; (0,176,0)
(240,65,215) ; (347,168,0)
(85,90,179) ; (0,86,0)
(69,168,211) ; (429,0,0)
(85,90,170) ; (85,86,0)
(65,120,219) ; (364,0,0)
(153,77,116) ; (207,0,0)
(81,47,207) ; (348,121,0)
(85,90,205) ; (170,86,0)
(65,120,162) ; (282,113,0)
(103,36,108) ; (261,77,0)
(24,60,190) ; (255,116,0)
(103,36,108) ; (261,77,108)
(102,71,100) ; (207,0,116)
(47,69,81) ; (313,0,116)
(56,94,56) ; (290,137,162)
(60,24,38) ; (286,113,162)
(84,34,36) ; (85,142,170)
(56,56,47) ; (85,86,170)
(28,36,34) ; (141,86,170)
(84,69,41) ; (0,106,179)
(204,71,20) ; (0,0,199)
