(330,72,216)
(0,0,0)
(150,156,160)
(0,77,0)
(144,112,216)
(443,121,0)
(252,118,156)
(335,0,0)
(180,111,153)
(263,122,0)
(74,158,195)
(150,75,0)
(39,85,171)
(224,148,0)
(104,50,94)
(224,72,0)
(101,45,120)
(224,72,94)
(74,89,66)
(369,134,153)
(74,79,65)
(295,144,153)
(31,100,31)
(263,123,153)
(175,85,64)
(412,0,156)
(200,31,62)
(387,85,156)
(70,47,63)
(342,0,156)
(47,35,63)
(365,47,156)
(47,35,63)
(340,82,156)
(83,79,60)
(0,153,160)
(89,74,33)
(0,77,160)
(35,78,58)
(83,154,160)
(25,85,35)
(118,147,160)
(47,63,35)
(89,77,160)
(35,63,47)
(224,170,171)
(31,100,31)
(263,123,184)
(85,70,25)
(0,77,193)
(70,85,25)
(150,148,195)
