0.0403
63 6301
587 233 220
15
1 31 1  93 0  55 1 12
2 61 1  85 1  68 1 10
3 90 1  89 1  70 1 8
4 57 1  93 1  69 1 10
5 73 0  36 1  26 1 10
6 39 1  58 0  20 1 13
7 103 0  51 1  27 1 9
8 36 1  68 1  44 1 7
9 108 0  39 1  45 1 8
10 33 1  39 1  31 1 12
11 120 0  48 1  43 1 14
12 100 0  96 1  49 1 8
13 82 0  41 1  47 1 9
14 75 1  42 1  56 1 11
15 34 1  94 0  24 1 8
(345,93,169) ; (0,0,0)
(270,140,128) ; (0,93,0)
(122,136,218) ; (465,0,0)
(200,96,220) ; (387,137,0)
(120,96,129) ; (345,0,0)
(112,75,220) ; (275,158,0)
(82,41,141) ; (383,96,0)
(116,20,195) ; (271,138,0)
(75,42,168) ; (308,96,0)
(36,44,136) ; (270,93,0)
(178,70,90) ; (0,162,128)
(122,68,85) ; (0,94,128)
(82,94,82) ; (178,138,128)
(36,68,88) ; (122,94,128)
(20,58,39) ; (158,104,128)
(82,41,47) ; (178,93,128)
(120,96,86) ; (345,0,129)
(36,44,68) ; (270,93,136)
(82,41,47) ; (383,96,141)
(20,58,39) ; (158,104,167)
(73,36,52) ; (310,102,168)
(309,54,51) ; (0,0,169)
(216,39,45) ; (0,54,169)
(31,66,39) ; (310,0,169)
(94,34,48) ; (216,54,169)
(68,36,44) ; (178,93,175)
(66,39,31) ; (399,96,188)
