0.0613
13 1301
587 233 220
15
1 120 1  88 1  70 1 13
2 81 1  90 0  44 1 7
3 37 1  46 1  35 1 5
4 33 1  25 1  63 0 13
5 72 1  43 1  75 1 5
6 95 0  97 0  29 1 8
7 66 0  68 0  29 1 5
8 67 0  60 0  30 1 14
9 90 1  70 1  58 1 7
10 84 0  27 1  46 1 10
11 99 0  42 1  25 1 8
12 88 0  33 1  32 1 10
13 56 1  33 1  51 1 15
14 48 1  55 1  45 1 14
15 120 0  36 1  79 0 9
(350,90,178) ; (0,0,0)
(240,140,176) ; (0,93,0)
(146,175,180) ; (441,0,0)
(66,56,204) ; (521,177,0)
(90,58,188) ; (431,175,0)
(90,81,220) ; (351,0,0)
(190,97,149) ; (241,136,0)
(84,54,184) ; (357,81,0)
(37,46,175) ; (320,90,0)
(75,43,216) ; (240,90,0)
(176,32,66) ; (241,200,149)
(175,63,33) ; (242,137,149)
(162,90,44) ; (0,143,176)
(198,50,42) ; (0,93,176)
(72,75,43) ; (162,158,176)
(33,63,25) ; (198,95,176)
(99,75,42) ; (0,0,178)
(240,79,36) ; (99,0,178)
(79,120,36) ; (506,0,180)
(112,51,33) ; (473,124,180)
(51,112,33) ; (455,0,180)
(25,63,33) ; (448,112,180)
(100,63,33) ; (317,137,182)
(67,60,30) ; (242,140,182)
(84,46,27) ; (357,81,184)
(84,46,27) ; (437,184,188)
