0.0586
92 9201
587 233 220
15
1 63 1  43 1  55 1 8
2 107 0  75 1  47 1 6
3 35 1  50 1  52 1 1
4 79 0  34 1  22 1 8
5 56 0  79 0  25 1 7
6 32 1  79 0  30 1 4
7 78 1  99 1  77 1 6
8 78 0  95 0  26 1 5
9 66 1  96 1  68 1 9
10 105 0  96 0  30 1 7
11 104 1  89 1  78 1 7
12 73 1  80 1  44 1 12
13 53 1  64 1  62 1 10
14 94 0  78 0  38 1 6
15 94 1  82 1  52 1 6
(82,104,210) ; (0,0,0)
(312,89,182) ; (275,0,0)
(339,99,180) ; (0,134,0)
(107,141,150) ; (480,92,0)
(192,132,136) ; (82,0,0)
(79,30,128) ; (0,104,0)
(86,63,220) ; (394,170,0)
(132,80,219) ; (348,90,0)
(53,62,192) ; (341,171,0)
(73,44,160) ; (275,89,0)
(79,22,34) ; (0,112,128)
(188,52,82) ; (82,0,136)
(168,79,50) ; (82,52,136)
(22,79,34) ; (250,52,136)
(96,66,68) ; (491,167,150)
(106,64,62) ; (481,103,150)
(50,35,52) ; (298,89,160)
(79,22,34) ; (0,112,162)
(22,79,34) ; (250,52,170)
(312,94,38) ; (0,135,180)
(22,79,34) ; (317,150,180)
(188,78,38) ; (399,0,182)
(95,78,26) ; (304,0,182)
(95,78,26) ; (82,52,186)
(56,79,25) ; (177,52,186)
