0.0492
14 1401
587 233 220
15
1 64 1  69 1  39 1 16
2 66 1  64 1  47 1 14
3 66 0  31 1  30 1 8
4 97 1  64 1  53 1 14
5 70 0  50 0  21 1 19
6 34 1  97 0  41 1 16
7 77 0  27 1  76 0 10
8 87 0  26 1  77 0 17
9 55 1  35 1  70 0 12
10 72 1  42 1  52 1 14
11 75 1  83 1  51 1 8
12 49 0  34 1  22 1 16
13 61 0  92 0  20 1 10
14 39 1  90 0  48 1 12
15 62 0  58 0  22 1 16
(192,97,212) ; (0,0,0)
(235,64,220) ; (352,0,0)
(97,136,217) ; (0,97,0)
(154,76,220) ; (433,157,0)
(78,90,218) ; (509,64,0)
(104,84,219) ; (97,149,0)
(78,90,148) ; (431,64,0)
(192,69,220) ; (241,164,0)
(72,52,211) ; (97,97,0)
(154,87,182) ; (192,0,0)
(39,69,192) ; (201,164,0)
(70,100,168) ; (361,64,0)
(44,49,204) ; (169,100,0)
(77,76,162) ; (213,88,0)
(70,70,220) ; (291,94,0)
(52,84,72) ; (456,64,148)
(22,49,68) ; (434,64,148)
(70,70,55) ; (213,94,162)
(70,100,21) ; (361,64,168)
(140,55,35) ; (192,0,182)
(132,31,30) ; (192,55,182)
(66,93,30) ; (365,64,189)
