0.0401
42 4201
587 233 220
15
1 92 0  96 0  30 1 6
2 104 0  83 0  38 1 9
3 66 0  27 1  42 1 8
4 69 1  82 0  39 1 11
5 100 0  57 0  20 1 8
6 34 1  87 0  55 1 9
7 76 0  49 1  28 1 6
8 104 0  45 1  46 1 9
9 116 0  37 1  73 1 7
10 52 1  84 1  45 1 13
11 80 0  32 1  52 1 11
12 107 0  55 1  49 1 10
13 49 1  79 1  48 1 10
14 84 1  96 1  52 1 8
15 84 1  55 1  58 1 12
(104,186,214) ; (0,0,0)
(84,232,220) ; (503,0,0)
(104,46,219) ; (0,187,0)
(312,83,215) ; (191,0,0)
(107,147,165) ; (396,86,0)
(116,74,219) ; (104,159,0)
(87,68,220) ; (104,0,0)
(84,52,220) ; (104,68,0)
(82,39,207) ; (104,120,0)
(80,150,144) ; (316,83,0)
(96,92,150) ; (220,141,0)
(27,66,210) ; (188,93,0)
(100,57,160) ; (215,83,0)
(79,147,48) ; (316,83,144)
(96,92,30) ; (220,141,150)
(80,52,32) ; (215,83,160)
(107,49,55) ; (396,184,165)
(104,92,45) ; (399,92,165)
(52,80,32) ; (220,153,180)
(42,66,27) ; (274,167,180)
(76,147,28) ; (319,83,192)
(76,49,28) ; (215,83,192)
