0.0495
19 1901
587 233 220
15
1 119 0  27 1  65 0 9
2 37 1  52 0  21 1 19
3 67 1  47 1  49 1 11
4 105 1  83 1  55 1 11
5 31 1  90 0  21 1 12
6 67 1  99 1  65 1 10
7 101 0  59 1  31 1 6
8 74 0  84 0  31 1 8
9 42 1  98 0  33 1 8
10 81 0  50 1  30 1 10
11 114 0  69 0  32 1 11
12 99 0  27 1  75 0 8
13 54 1  40 1  73 1 11
14 103 0  45 1  78 1 6
15 106 0  84 0  26 1 9
(105,166,220) ; (0,0,0)
(202,96,219) ; (385,0,0)
(99,134,219) ; (488,99,0)
(119,65,216) ; (0,168,0)
(103,135,198) ; (385,98,0)
(124,108,219) ; (105,0,0)
(99,75,216) ; (119,158,0)
(162,50,90) ; (105,108,0)
(69,228,160) ; (316,0,0)
(84,74,217) ; (218,159,0)
(84,106,217) ; (229,0,0)
(49,47,134) ; (267,112,0)
(162,50,60) ; (105,108,90)
(49,47,67) ; (267,112,134)
(143,49,67) ; (105,109,150)
(63,104,37) ; (322,0,160)
(69,114,32) ; (316,114,160)
(52,111,21) ; (333,117,192)
(62,90,21) ; (323,0,197)
(90,62,21) ; (393,167,198)
(74,52,21) ; (409,115,198)
