0.0536
15 1501
587 233 220
15
1 84 0  64 0  25 1 9
2 105 0  44 1  45 1 11
3 117 1  93 1  67 1 6
4 83 0  78 0  32 1 7
5 81 1  49 1  60 1 6
6 81 1  69 1  61 1 3
7 40 1  53 1  60 1 5
8 67 1  100 1  63 1 6
9 89 1  78 1  47 1 9
10 120 0  94 0  42 1 3
11 119 0  54 1  28 1 7
12 86 1  97 1  67 1 9
13 73 1  54 1  73 1 5
14 107 0  50 1  48 1 6
15 40 1  50 1  74 1 9
(222,88,150) ; (0,0,0)
(261,90,220) ; (0,143,0)
(279,134,117) ; (308,0,0)
(120,98,81) ; (467,135,0)
(219,54,73) ; (0,88,0)
(201,97,172) ; (266,136,0)
(86,134,97) ; (222,0,0)
(73,54,146) ; (0,88,73)
(119,54,84) ; (73,88,73)
(120,94,84) ; (467,139,81)
(81,69,122) ; (222,0,97)
(84,64,25) ; (222,69,97)
(273,134,100) ; (314,0,117)
(81,60,98) ; (222,69,122)
(97,86,67) ; (0,0,150)
(61,81,69) ; (97,0,150)
(53,80,60) ; (158,0,150)
(119,54,56) ; (73,88,157)
(120,60,53) ; (467,173,165)
(119,28,54) ; (468,145,165)
(78,89,47) ; (389,144,172)
(120,94,42) ; (269,139,172)
