0.051
88 8801
587 233 220
15
1 73 1  39 1  41 1 7
2 79 0  59 0  29 1 9
3 107 1  74 1  54 1 7
4 44 1  42 1  69 1 11
5 111 0  79 0  28 1 12
6 55 1  57 1  41 1 10
7 117 0  25 1  33 1 11
8 80 0  42 0  20 1 7
9 59 1  47 1  69 1 8
10 101 0  70 0  33 1 8
11 74 0  67 0  27 1 6
12 46 1  80 1  56 1 6
13 97 1  84 1  76 1 8
14 117 0  48 1  78 1 12
15 66 1  56 1  62 1 9
(351,78,219) ; (0,0,0)
(291,152,84) ; (0,81,0)
(112,160,214) ; (475,0,0)
(244,70,191) ; (343,163,0)
(124,162,132) ; (351,0,0)
(47,69,219) ; (296,164,0)
(57,82,220) ; (294,81,0)
(162,148,107) ; (0,85,84)
(84,152,136) ; (162,81,84)
(42,80,60) ; (246,153,84)
(42,69,132) ; (246,84,84)
(117,75,33) ; (351,0,132)
(69,84,88) ; (399,78,132)
(46,80,56) ; (353,82,132)
(41,78,73) ; (246,155,144)
(107,74,54) ; (361,0,165)
(42,80,20) ; (357,82,188)
(158,59,29) ; (0,174,191)
(158,59,29) ; (420,173,191)
(118,79,29) ; (0,95,191)
(74,67,27) ; (346,165,191)
(42,80,20) ; (118,94,191)
