0.0506
7 701
587 233 220
12
1 88 1  72 1  54 1 12
2 69 0  96 0  23 1 7
3 84 1  99 1  55 1 12
4 89 0  84 0  40 1 16
5 41 1  33 1  72 0 5
6 52 0  25 1  49 1 11
7 85 0  87 0  39 1 8
8 45 1  59 0  29 1 11
9 88 0  93 0  33 1 9
10 115 0  28 1  75 0 9
11 93 1  100 1  73 1 7
12 87 0  76 0  26 1 5
(200,73,186) ; (0,0,0)
(445,84,219) ; (0,149,0)
(100,93,219) ; (487,0,0)
(87,85,195) ; (500,148,0)
(115,75,196) ; (0,73,0)
(176,54,216) ; (411,94,0)
(55,84,198) ; (445,149,0)
(176,93,99) ; (311,0,0)
(104,75,49) ; (115,73,0)
(108,72,217) ; (200,0,0)
(99,55,168) ; (312,94,0)
(87,76,130) ; (219,72,0)
(96,69,138) ; (115,73,49)
(85,87,117) ; (402,0,99)
(88,93,66) ; (314,0,99)
(54,72,88) ; (219,72,130)
(29,59,90) ; (273,72,130)
(88,72,54) ; (314,0,165)
(98,52,50) ; (313,97,168)
(82,72,33) ; (0,0,186)
(118,45,29) ; (82,0,186)
(90,59,29) ; (115,73,187)
(52,49,25) ; (535,184,195)
(96,69,23) ; (0,73,196)
