0.0422
43 4301
587 233 220
12
1 83 0  33 1  65 1 7
2 38 1  33 1  79 0 9
3 42 1  66 1  62 1 9
4 82 1  70 1  43 1 10
5 88 1  54 1  79 1 16
6 102 0  31 1  56 1 12
7 56 1  74 1  80 1 9
8 61 1  52 1  33 1 14
9 111 0  55 1  74 1 14
10 49 1  70 1  70 1 7
11 70 1  53 1  53 1 7
12 90 1  47 1  65 1 7
(222,74,220) ; (0,0,0)
(237,88,216) ; (0,145,0)
(224,135,218) ; (363,0,0)
(204,98,186) ; (383,135,0)
(215,70,180) ; (0,74,0)
(141,65,90) ; (242,168,0)
(108,79,176) ; (222,0,0)
(33,122,208) ; (330,0,0)
(83,33,206) ; (300,135,0)
(111,55,148) ; (215,79,0)
(61,33,104) ; (237,135,0)
(141,65,90) ; (242,168,90)
(61,33,52) ; (237,135,104)
(106,53,70) ; (215,79,148)
(61,33,52) ; (237,135,156)
(99,79,38) ; (222,0,176)
(158,66,38) ; (0,74,180)
(83,65,33) ; (300,168,180)
(52,61,33) ; (158,74,180)
(52,61,33) ; (242,172,180)
(195,83,33) ; (386,150,186)
