0.0513
66 6601
587 233 220
12
1 90 1  65 1  80 1 6
2 80 0  46 1  25 1 17
3 95 0  43 1  59 1 11
4 83 1  87 1  56 1 16
5 60 1  94 0  42 1 9
6 43 1  91 0  30 1 9
7 93 0  64 0  20 1 10
8 65 1  68 1  41 1 9
9 71 1  99 1  64 1 6
10 119 0  61 1  42 1 14
11 71 0  70 0  33 1 14
12 66 0  25 1  58 0 13
(119,61,168) ; (0,0,0)
(99,142,212) ; (488,0,0)
(332,112,220) ; (0,121,0)
(95,89,215) ; (492,144,0)
(282,60,212) ; (0,61,0)
(160,90,195) ; (332,143,0)
(130,68,164) ; (358,0,0)
(238,61,210) ; (119,0,0)
(140,71,165) ; (348,68,0)
(66,58,200) ; (282,61,0)
(116,66,50) ; (372,0,164)
(140,71,33) ; (348,68,165)
(95,59,43) ; (0,0,168)
(58,66,25) ; (434,167,195)
(93,64,20) ; (341,169,195)
(93,64,20) ; (395,68,198)
