0.0506
7 701
587 233 220
12
1 88 1  72 1  54 1 12
2 69 0  96 0  23 1 7
3 84 1  99 1  55 1 12
4 89 0  84 0  40 1 16
5 41 1  33 1  72 0 5
6 52 0  25 1  49 1 11
7 85 0  87 0  39 1 8
8 45 1  59 0  29 1 11
9 88 0  93 0  33 1 9
10 115 0  28 1  75 0 9
11 93 1  100 1  73 1 7
12 87 0  76 0  26 1 5
(0,0,0) ; (100,73,93)
(100,0,0) ; (200,73,93)
(0,0,93) ; (100,73,186)
(100,0,93) ; (200,73,186)
(0,149,0) ; (89,233,40)
(89,149,0) ; (178,233,40)
(178,149,0) ; (267,233,40)
(267,149,0) ; (356,233,40)
(356,149,0) ; (445,233,40)
(0,149,40) ; (89,233,80)
(89,149,40) ; (178,233,80)
(178,149,40) ; (267,233,80)
(267,149,40) ; (356,233,80)
(356,149,40) ; (445,233,80)
(0,149,80) ; (89,233,120)
(89,149,80) ; (178,233,120)
(178,149,80) ; (267,233,120)
(267,149,80) ; (356,233,120)
(356,149,80) ; (445,233,120)
(0,149,120) ; (55,233,219)
(55,149,120) ; (110,233,219)
(110,149,120) ; (165,233,219)
(165,149,120) ; (220,233,219)
(220,149,120) ; (275,233,219)
(275,149,120) ; (330,233,219)
(330,149,120) ; (385,233,219)
(385,149,120) ; (440,233,219)
(487,0,0) ; (587,93,73)
(487,0,73) ; (587,93,146)
(487,0,146) ; (587,93,219)
(500,148,0) ; (587,233,39)
(500,148,39) ; (587,233,78)
(500,148,78) ; (587,233,117)
(500,148,117) ; (587,233,156)
(500,148,156) ; (587,233,195)
(0,73,0) ; (115,148,28)
(0,73,28) ; (115,148,56)
(0,73,56) ; (115,148,84)
(0,73,84) ; (115,148,112)
(0,73,112) ; (115,148,140)
(0,73,140) ; (115,148,168)
(0,73,168) ; (115,148,196)
(411,94,0) ; (499,148,72)
(499,94,0) ; (587,148,72)
(411,94,72) ; (499,148,144)
(499,94,72) ; (587,148,144)
(411,94,144) ; (499,148,216)
(499,94,144) ; (587,148,216)
(445,149,0) ; (500,233,99)
(445,149,99) ; (500,233,198)
(311,0,0) ; (399,93,33)
(399,0,0) ; (487,93,33)
(311,0,33) ; (399,93,66)
(399,0,33) ; (487,93,66)
(311,0,66) ; (399,93,99)
(399,0,66) ; (487,93,99)
(115,73,0) ; (167,98,49)
(167,73,0) ; (219,98,49)
(115,98,0) ; (167,123,49)
(167,98,0) ; (219,123,49)
(115,123,0) ; (167,148,49)
(167,123,0) ; (219,148,49)
(200,0,0) ; (254,72,88)
(254,0,0) ; (308,72,88)
(200,0,88) ; (254,72,176)
(254,0,88) ; (308,72,176)
(200,0,176) ; (233,72,217)
(233,0,176) ; (266,72,217)
(266,0,176) ; (299,72,217)
(312,94,0) ; (411,149,84)
(312,94,84) ; (411,149,168)
(219,72,0) ; (306,148,26)
(219,72,26) ; (306,148,52)
(219,72,52) ; (306,148,78)
(219,72,78) ; (306,148,104)
(219,72,104) ; (306,148,130)
(115,73,49) ; (211,142,72)
(115,73,72) ; (211,142,95)
(115,73,95) ; (211,142,118)
(115,73,118) ; (211,142,141)
(115,73,141) ; (211,142,164)
(115,73,164) ; (211,142,187)
(402,0,99) ; (487,87,138)
(402,0,138) ; (487,87,177)
(402,0,177) ; (487,87,216)
(314,0,99) ; (402,93,132)
(314,0,132) ; (402,93,165)
(219,72,130) ; (273,144,218)
(273,72,130) ; (302,131,175)
(273,72,175) ; (302,131,220)
(314,0,165) ; (402,72,219)
(313,97,168) ; (362,149,193)
(362,97,168) ; (411,149,193)
(313,97,193) ; (362,149,218)
(362,97,193) ; (411,149,218)
(0,0,186) ; (41,72,219)
(41,0,186) ; (82,72,219)
(82,0,186) ; (141,45,215)
(141,0,186) ; (200,45,215)
(115,73,187) ; (160,132,216)
(160,73,187) ; (205,132,216)
(535,184,195) ; (587,233,220)
(0,73,196) ; (96,142,219)
