0.0437
56 5601
587 233 220
12
1 40 1  70 1  76 1 3
2 45 1  54 1  65 1 12
3 39 1  52 1  70 1 11
4 79 0  32 1  36 1 8
5 49 1  63 1  79 1 11
6 88 1  73 1  59 1 12
7 110 1  94 1  59 1 10
8 97 1  69 1  69 1 11
9 78 0  38 1  24 1 8
10 69 1  38 1  38 1 5
11 99 1  90 1  59 1 7
12 69 1  75 1  65 1 5
(291,69,138) ; (0,0,0)
(236,73,216) ; (0,160,0)
(295,94,220) ; (292,0,0)
(65,135,216) ; (522,98,0)
(194,138,69) ; (328,95,0)
(236,90,99) ; (0,69,0)
(90,99,118) ; (236,134,0)
(39,52,210) ; (236,69,0)
(52,39,140) ; (276,94,0)
(65,138,150) ; (457,95,69)
(126,79,147) ; (331,154,69)
(88,59,146) ; (369,95,69)
(39,52,140) ; (330,102,69)
(158,64,121) ; (0,69,99)
(156,24,114) ; (0,135,99)
(73,88,118) ; (158,69,99)
(90,59,99) ; (236,174,118)
(70,39,90) ; (236,135,118)
(65,69,75) ; (0,0,138)
(147,63,79) ; (65,0,138)
(76,69,76) ; (212,0,138)
(52,39,70) ; (276,94,140)
