(264,97,218)
(0,0,0)
(240,136,139)
(0,97,0)
(240,107,219)
(347,0,0)
(153,126,114)
(434,107,0)
(194,79,144)
(240,154,0)
(105,47,220)
(329,107,0)
(47,105,220)
(300,0,0)
(34,97,218)
(264,0,0)
(86,47,168)
(240,107,0)
(107,48,105)
(477,185,114)
(97,66,102)
(487,119,114)
(42,86,47)
(435,147,114)
(45,40,60)
(442,107,114)
(195,65,80)
(0,167,139)
(237,68,48)
(0,99,139)
(40,65,65)
(195,167,139)
(97,79,72)
(337,154,144)
(97,68,66)
(240,165,144)
(42,86,47)
(435,147,161)
(86,47,42)
(240,107,168)
(45,30,20)
(442,117,174)
(231,56,27)
(0,111,187)
