0.0543
83 8301
587 233 220
12
1 52 1  34 1  31 1 8
2 104 1  94 1  59 1 7
3 100 0  26 1  53 0 7
4 81 0  32 1  64 0 9
5 85 1  57 1  78 1 9
6 42 1  98 0  30 1 13
7 60 1  95 1  63 1 10
8 63 1  93 1  54 1 6
9 105 0  67 1  45 1 8
10 44 1  84 0  30 1 14
11 118 0  59 1  57 1 16
12 46 1  44 1  71 1 14
(236,171,174) ; (0,0,0)
(285,118,163) ; (302,0,0)
(285,114,126) ; (302,119,0)
(193,60,126) ; (0,173,0)
(63,60,190) ; (193,173,0)
(64,162,162) ; (236,0,0)
(46,71,132) ; (256,162,0)
(104,59,94) ; (0,174,126)
(270,105,93) ; (311,128,126)
(84,60,88) ; (104,173,126)
(46,71,88) ; (256,162,132)
(59,118,57) ; (236,0,162)
(52,34,31) ; (236,122,162)
(236,118,57) ; (348,0,163)
(46,71,44) ; (302,0,163)
(31,34,52) ; (317,71,163)
(142,88,46) ; (0,0,174)
(196,30,42) ; (0,138,174)
(142,44,46) ; (0,88,174)
(88,71,46) ; (142,0,174)
(84,60,44) ; (142,71,174)
