0.0388
63 6301
587 233 220
12
1 31 1  93 0  55 1 6
2 61 1  85 1  68 1 15
3 90 1  89 1  70 1 12
4 57 1  93 1  69 1 15
5 73 0  36 1  26 1 9
6 39 1  58 0  20 1 10
7 103 0  51 1  27 1 10
8 36 1  68 1  44 1 8
9 108 0  39 1  45 1 8
10 33 1  39 1  31 1 12
11 120 0  48 1  43 1 12
12 100 0  96 1  49 1 7
(342,93,169) ; (0,0,0)
(267,140,219) ; (0,93,0)
(244,136,85) ; (343,0,0)
(120,96,215) ; (467,137,0)
(200,96,147) ; (267,137,0)
(68,44,216) ; (275,93,0)
(122,136,85) ; (465,0,85)
(85,136,61) ; (380,0,85)
(36,136,44) ; (344,0,85)
(36,73,26) ; (344,0,129)
(33,62,39) ; (347,73,129)
(78,73,72) ; (387,0,146)
(85,61,68) ; (380,73,146)
(171,93,69) ; (296,140,147)
(26,73,72) ; (267,160,147)
(33,39,62) ; (347,0,155)
(31,33,39) ; (349,39,155)
(33,62,39) ; (347,73,168)
(216,39,45) ; (0,0,169)
(309,54,51) ; (0,39,169)
(103,27,51) ; (216,0,169)
(20,58,39) ; (310,27,169)
(100,96,49) ; (487,0,170)
(116,40,39) ; (471,96,170)
(20,58,39) ; (467,0,170)
