0.0332
20 2001
587 233 220
12
1 53 1  54 1  65 1 15
2 70 1  43 1  75 1 19
3 82 0  36 1  28 1 13
4 92 0  44 1  50 1 20
5 91 1  77 1  48 1 20
6 44 1  67 1  79 1 7
7 33 1  54 1  54 1 14
8 95 0  66 1  36 1 15
9 39 1  47 1  31 1 17
10 40 1  26 1  55 0 9
11 52 0  79 0  25 1 17
12 33 1  47 1  58 1 15
(161,66,216) ; (0,0,0)
(240,182,220) ; (347,0,0)
(150,95,220) ; (0,138,0)
(184,50,220) ; (403,183,0)
(150,70,215) ; (0,66,0)
(53,162,220) ; (150,71,0)
(75,70,215) ; (161,0,0)
(92,50,176) ; (311,183,0)
(104,79,175) ; (203,154,0)
(111,86,140) ; (236,0,0)
(28,82,216) ; (203,70,0)
(36,95,66) ; (311,88,0)
(79,67,220) ; (231,87,0)
(33,94,116) ; (314,89,66)
(110,80,26) ; (236,0,140)
(110,40,52) ; (236,0,166)
(108,33,54) ; (236,40,166)
(67,79,44) ; (203,154,175)
(26,55,40) ; (270,178,175)
(58,47,33) ; (345,186,176)
(28,82,36) ; (319,101,182)
