0.0601
10 1001
587 233 220
12
1 102 0  36 1  76 0 4
2 54 1  74 1  67 1 11
3 41 1  76 1  79 1 11
4 82 1  66 1  64 1 7
5 120 0  79 1  47 1 10
6 93 1  81 1  59 1 8
7 72 1  80 1  55 1 8
8 120 1  87 1  66 1 7
9 60 1  62 0  31 1 7
10 93 0  35 1  21 1 9
11 67 1  70 1  61 1 8
12 111 0  41 1  50 1 7
(144,80,220) ; (0,0,0)
(236,162,172) ; (351,0,0)
(330,87,120) ; (0,146,0)
(122,70,204) ; (465,163,0)
(246,66,215) ; (0,80,0)
(74,67,216) ; (391,166,0)
(82,79,155) ; (144,0,0)
(61,70,134) ; (330,163,0)
(123,79,217) ; (226,0,0)
(74,67,216) ; (277,79,0)
(31,62,180) ; (246,79,0)
(102,76,72) ; (0,157,120)
(222,41,100) ; (102,192,120)
(111,41,100) ; (102,151,120)
(111,41,50) ; (213,151,120)
(54,67,74) ; (337,166,134)
(82,66,64) ; (144,0,155)
(93,35,42) ; (213,157,170)
(120,158,47) ; (459,0,172)
(102,152,36) ; (357,0,172)
(93,70,21) ; (0,163,192)
