0.0498
48 4801
587 233 220
12
1 76 1  91 1  74 1 6
2 40 1  91 0  26 1 8
3 68 1  35 1  76 0 9
4 65 1  90 1  56 1 11
5 87 0  34 1  69 0 9
6 67 0  73 0  25 1 10
7 62 1  98 1  52 1 10
8 78 0  89 0  22 1 11
9 104 0  48 1  59 1 12
10 112 1  62 1  77 1 13
11 45 1  98 0  26 1 7
12 52 1  77 1  57 1 7
(224,154,186) ; (0,0,0)
(310,52,217) ; (277,0,0)
(104,177,218) ; (483,56,0)
(136,76,215) ; (0,157,0)
(228,91,213) ; (255,142,0)
(89,78,220) ; (136,155,0)
(196,90,82) ; (287,52,0)
(52,62,196) ; (224,0,0)
(26,91,40) ; (225,142,0)
(62,77,112) ; (224,62,0)
(26,91,40) ; (225,142,40)
(26,91,40) ; (225,142,80)
(138,87,136) ; (344,52,82)
(56,90,130) ; (288,52,82)
(57,77,104) ; (224,62,112)
(26,91,40) ; (225,142,120)
(26,91,40) ; (225,142,160)
(134,146,25) ; (0,0,186)
(87,69,34) ; (134,0,186)
(89,78,22) ; (134,69,186)
