0.0417
14 1401
587 233 220
12
1 64 1  69 1  39 1 16
2 66 1  64 1  47 1 17
3 66 0  31 1  30 1 12
4 97 1  64 1  53 1 17
5 70 0  50 0  21 1 14
6 34 1  97 0  41 1 15
7 77 0  27 1  76 0 12
8 87 0  26 1  77 0 13
9 55 1  35 1  70 0 15
10 72 1  42 1  52 1 13
11 75 1  83 1  51 1 18
12 49 0  34 1  22 1 16
(194,159,194) ; (0,0,0)
(228,154,220) ; (359,0,0)
(206,72,189) ; (0,161,0)
(192,78,164) ; (395,155,0)
(140,70,165) ; (255,163,0)
(164,97,166) ; (194,0,0)
(49,68,122) ; (206,165,0)
(94,64,132) ; (194,97,0)
(69,64,156) ; (290,99,0)
(49,66,34) ; (206,165,122)
(94,64,66) ; (194,97,132)
(47,66,64) ; (206,165,156)
(66,60,62) ; (293,103,156)
(174,77,52) ; (395,155,164)
(105,70,55) ; (290,163,165)
(34,49,44) ; (255,184,165)
(128,97,53) ; (194,0,166)
(31,66,30) ; (322,0,166)
(50,70,21) ; (0,161,189)
(150,66,31) ; (50,165,189)
(174,154,26) ; (0,0,194)
(70,50,21) ; (194,111,198)
