0.0552
92 9201
587 233 220
12
1 63 1  43 1  55 1 9
2 107 0  75 1  47 1 9
3 35 1  50 1  52 1 5
4 79 0  34 1  22 1 10
5 56 0  79 0  25 1 10
6 32 1  79 0  30 1 15
7 78 1  99 1  77 1 13
8 78 0  95 0  26 1 9
9 66 1  96 1  68 1 5
10 105 0  96 0  30 1 10
11 104 1  89 1  78 1 7
12 73 1  80 1  44 1 9
(198,78,77) ; (0,0,0)
(297,154,78) ; (0,79,0)
(289,96,218) ; (298,0,0)
(240,44,219) ; (347,189,0)
(234,89,208) ; (353,100,0)
(99,78,206) ; (198,0,0)
(50,52,175) ; (297,181,0)
(56,79,175) ; (297,102,0)
(198,78,129) ; (0,0,77)
(107,150,141) ; (0,83,78)
(107,75,141) ; (107,158,78)
(104,78,115) ; (107,80,78)
(79,22,136) ; (214,211,78)
(79,68,44) ; (214,143,78)
(86,63,110) ; (211,79,78)
(66,68,96) ; (214,143,122)
(55,63,43) ; (298,118,175)
(79,56,25) ; (211,79,188)
(95,78,26) ; (107,80,193)
