0.0391
54 5401
587 233 220
12
1 30 1  98 0  33 1 7
2 113 0  87 1  51 1 12
3 71 0  43 1  35 1 13
4 55 1  73 0  31 1 9
5 31 1  32 1  57 1 14
6 95 1  84 1  77 1 12
7 46 1  28 1  80 0 12
8 32 1  93 0  43 1 14
9 114 0  73 0  34 1 12
10 59 1  38 1  38 1 11
11 30 1  57 1  38 1 15
12 65 1  45 1  77 1 19
(336,77,190) ; (0,0,0)
(195,154,219) ; (0,79,0)
(306,114,220) ; (281,119,0)
(89,114,216) ; (498,0,0)
(160,114,133) ; (338,0,0)
(86,93,220) ; (195,140,0)
(142,35,215) ; (195,77,0)
(80,28,184) ; (195,112,0)
(32,93,86) ; (466,0,133)
(92,80,84) ; (374,0,133)
(98,33,30) ; (368,80,133)
(35,71,86) ; (339,0,133)
(30,38,57) ; (338,71,133)
(96,31,57) ; (370,80,163)
(228,76,30) ; (0,0,190)
(98,66,30) ; (228,0,190)
