0.0485
41 4101
587 233 220
12
1 44 1  49 1  70 1 13
2 89 0  32 1  22 1 11
3 118 0  83 0  35 1 19
4 61 1  37 1  39 1 6
5 53 1  67 1  36 1 9
6 56 1  65 1  51 1 2
7 50 1  79 1  55 1 11
8 107 1  100 1  62 1 5
9 84 1  80 1  72 1 11
10 80 1  54 1  64 1 7
11 101 0  78 1  42 1 10
12 85 0  99 0  36 1 8
(198,85,144) ; (0,0,0)
(232,80,216) ; (355,0,0)
(360,84,150) ; (0,149,0)
(156,101,210) ; (431,132,0)
(158,50,220) ; (429,80,0)
(200,62,214) ; (0,87,0)
(70,98,220) ; (361,135,0)
(118,83,140) ; (198,0,0)
(32,89,220) ; (323,0,0)
(67,53,216) ; (362,80,0)
(80,64,162) ; (200,83,0)
(79,55,150) ; (282,94,0)
(118,83,35) ; (198,0,140)
(61,78,74) ; (0,0,144)
(132,49,70) ; (61,0,144)
(134,36,53) ; (61,49,144)
(354,83,70) ; (0,149,150)
(36,53,67) ; (325,96,150)
(37,39,61) ; (288,110,150)
(65,51,56) ; (200,83,162)
(118,83,35) ; (198,0,175)
(89,32,22) ; (61,49,197)
