0.0431
21 2101
587 233 220
12
1 46 1  94 0  78 1 16
2 31 1  52 1  50 1 18
3 41 1  98 0  43 1 21
4 75 0  35 1  40 1 11
5 79 0  83 0  37 1 4
6 116 0  35 1  42 1 12
7 47 1  39 1  33 1 11
8 67 1  82 1  69 1 17
9 75 1  55 1  52 1 11
10 73 1  48 1  53 1 8
11 46 1  43 1  59 1 12
12 94 1  59 1  74 1 7
(158,166,112) ; (0,0,0)
(94,230,215) ; (493,0,0)
(492,67,138) ; (0,166,0)
(236,164,166) ; (257,0,0)
(98,164,215) ; (158,0,0)
(100,124,104) ; (0,0,112)
(47,39,33) ; (0,126,112)
(53,48,73) ; (100,0,112)
(75,40,105) ; (47,125,112)
(55,75,104) ; (100,48,112)
(33,39,47) ; (122,126,112)
(141,66,39) ; (0,167,138)
(345,67,82) ; (147,166,138)
(47,39,66) ; (0,126,145)
(33,39,47) ; (122,126,159)
(219,48,53) ; (263,0,166)
(192,73,53) ; (290,48,166)
(177,43,46) ; (305,121,166)
(31,100,52) ; (257,48,166)
(138,59,43) ; (0,174,177)
