0.0443
87 8701
587 233 220
12
1 44 1  43 1  68 1 13
2 115 0  76 0  30 1 19
3 88 0  67 0  20 1 17
4 61 1  90 0  42 1 13
5 59 1  31 1  59 1 12
6 55 1  51 1  29 1 13
7 62 1  91 1  79 1 10
8 112 0  39 1  43 1 18
9 75 0  26 1  80 0 13
10 93 0  46 1  41 1 10
11 68 1  62 1  35 1 16
12 34 1  93 0  48 1 13
(272,62,147) ; (0,0,0)
(310,91,200) ; (0,142,0)
(115,228,219) ; (472,0,0)
(225,80,104) ; (0,62,0)
(68,174,220) ; (404,0,0)
(55,58,208) ; (417,175,0)
(59,59,217) ; (358,174,0)
(39,112,215) ; (365,0,0)
(93,138,219) ; (272,0,0)
(48,93,211) ; (310,140,0)
(35,62,204) ; (369,112,0)
(44,68,86) ; (225,62,0)
(44,68,43) ; (225,62,86)
(224,78,86) ; (0,62,104)
(35,68,62) ; (225,62,129)
(270,61,42) ; (0,0,147)
(236,59,31) ; (0,0,189)
(115,76,30) ; (0,62,190)
(102,55,29) ; (115,62,190)
(268,88,20) ; (0,144,200)
