0.044
82 8201
587 233 220
12
1 49 1  62 1  35 1 9
2 79 1  64 1  44 1 13
3 67 1  66 1  44 1 13
4 109 0  58 1  54 1 8
5 32 1  97 0  75 0 14
6 47 0  75 0  22 1 13
7 83 0  30 1  73 0 11
8 61 1  32 1  77 0 11
9 53 1  92 1  56 1 19
10 73 0  95 0  28 1 14
11 85 1  57 1  72 1 11
12 58 0  42 1  29 1 15
(168,159,216) ; (0,0,0)
(388,58,216) ; (199,0,0)
(79,175,220) ; (508,58,0)
(190,73,140) ; (0,160,0)
(150,97,220) ; (358,136,0)
(122,77,128) ; (386,58,0)
(29,58,210) ; (168,0,0)
(166,73,60) ; (190,160,0)
(85,57,216) ; (168,58,0)
(66,44,213) ; (168,116,0)
(133,67,220) ; (253,58,0)
(124,35,196) ; (234,125,0)
(166,73,90) ; (190,160,60)
(57,72,85) ; (451,58,128)
(61,77,32) ; (390,58,128)
(190,73,28) ; (0,160,140)
(85,72,57) ; (190,161,150)
(79,64,44) ; (277,169,150)
(58,42,58) ; (393,58,160)
(58,29,42) ; (393,106,160)
(83,73,30) ; (0,160,168)
(67,66,44) ; (83,167,168)
(35,62,49) ; (150,171,168)
(75,47,22) ; (281,186,194)
(75,47,22) ; (0,186,198)
