0.0468
51 5101
587 233 220
12
1 30 1  84 0  33 1 11
2 42 1  59 1  34 1 9
3 103 0  100 0  46 1 11
4 111 1  99 1  65 1 10
5 31 1  99 0  38 1 10
6 119 0  60 1  33 1 13
7 77 0  47 0  23 1 14
8 98 1  93 1  69 1 8
9 33 1  57 1  80 0 6
10 40 1  97 0  36 1 5
11 52 1  88 0  34 1 16
12 45 1  43 1  51 1 9
(309,100,138) ; (0,0,0)
(444,99,213) ; (0,134,0)
(276,98,220) ; (311,0,0)
(99,130,111) ; (488,103,0)
(440,34,104) ; (0,100,0)
(43,135,153) ; (445,98,0)
(160,33,114) ; (0,101,104)
(264,34,52) ; (176,100,104)
(99,124,38) ; (488,109,111)
(206,100,46) ; (0,0,138)
(72,97,80) ; (206,0,138)
(31,99,76) ; (278,0,138)
(99,119,60) ; (488,114,149)
(38,99,62) ; (450,134,153)
(42,34,59) ; (446,98,153)
(84,33,60) ; (356,101,156)
(168,34,59) ; (176,100,156)
(97,40,36) ; (0,0,184)
(203,60,33) ; (0,40,184)
(99,38,31) ; (97,0,184)
