0.0512
5 501
587 233 220
12
1 113 0  51 1  41 1 12
2 96 1  82 1  72 1 8
3 43 1  89 0  77 1 13
4 68 1  44 1  37 1 10
5 68 0  38 1  29 1 10
6 100 0  29 1  61 0 10
7 72 1  99 0  45 1 6
8 91 0  70 1  36 1 12
9 120 0  89 0  31 1 7
10 113 0  91 1  54 1 6
11 66 1  76 1  51 1 9
12 80 1  44 1  76 1 9
(0,0,0) ; (96,72,82)
(96,0,0) ; (192,72,82)
(0,72,0) ; (96,144,82)
(96,72,0) ; (192,144,82)
(485,0,0) ; (536,76,66)
(536,0,0) ; (587,76,66)
(485,76,0) ; (536,152,66)
(536,76,0) ; (587,152,66)
(485,152,0) ; (536,228,66)
(536,152,0) ; (587,228,66)
(485,0,66) ; (536,113,107)
(536,0,66) ; (587,113,107)
(485,113,66) ; (536,226,107)
(536,113,66) ; (587,226,107)
(485,0,107) ; (536,113,148)
(536,0,107) ; (587,113,148)
(485,113,107) ; (536,226,148)
(536,113,107) ; (587,226,148)
(485,0,148) ; (536,113,189)
(536,0,148) ; (587,113,189)
(485,113,148) ; (536,226,189)
(536,113,148) ; (587,226,189)
(0,144,0) ; (77,233,43)
(77,144,0) ; (154,233,43)
(0,144,43) ; (77,233,86)
(77,144,43) ; (154,233,86)
(0,144,86) ; (77,233,129)
(77,144,86) ; (154,233,129)
(0,144,129) ; (77,233,172)
(77,144,129) ; (154,233,172)
(0,144,172) ; (77,233,215)
(77,144,172) ; (154,233,215)
(405,0,0) ; (485,76,44)
(405,76,0) ; (485,152,44)
(405,152,0) ; (485,228,44)
(405,0,44) ; (485,76,88)
(405,76,44) ; (485,152,88)
(405,152,44) ; (485,228,88)
(405,0,88) ; (485,76,132)
(405,76,88) ; (485,152,132)
(405,152,88) ; (485,228,132)
(154,144,0) ; (274,233,31)
(154,144,31) ; (274,233,62)
(154,144,62) ; (274,233,93)
(154,144,93) ; (274,233,124)
(154,144,124) ; (274,233,155)
(154,144,155) ; (274,233,186)
(154,144,186) ; (274,233,217)
(193,0,0) ; (292,45,72)
(193,45,0) ; (292,90,72)
(292,0,0) ; (405,91,54)
(292,0,54) ; (405,91,108)
(193,0,72) ; (292,45,144)
(193,45,72) ; (292,90,144)
(292,0,108) ; (405,91,162)
(193,0,144) ; (292,45,216)
(193,45,144) ; (292,90,216)
(292,0,162) ; (405,91,216)
(314,93,0) ; (405,163,36)
(314,163,0) ; (405,233,36)
(314,93,36) ; (405,163,72)
(314,163,36) ; (405,233,72)
(314,93,72) ; (405,163,108)
(314,163,72) ; (405,233,108)
(314,93,108) ; (405,163,144)
(314,163,108) ; (405,233,144)
(314,93,144) ; (405,163,180)
(314,163,144) ; (405,233,180)
(314,93,180) ; (405,163,216)
(314,163,180) ; (405,233,216)
(276,97,0) ; (314,165,29)
(276,165,0) ; (314,233,29)
(276,97,29) ; (314,165,58)
(276,165,29) ; (314,233,58)
(276,97,58) ; (314,165,87)
(276,165,58) ; (314,233,87)
(276,97,87) ; (313,165,131)
(276,165,87) ; (313,233,131)
(276,97,131) ; (313,165,175)
(276,165,131) ; (313,233,175)
(276,97,175) ; (313,165,219)
(276,165,175) ; (313,233,219)
(192,93,0) ; (268,144,66)
(192,93,66) ; (268,144,132)
(192,93,132) ; (268,144,198)
(0,0,82) ; (96,72,164)
(96,0,82) ; (192,72,164)
(0,72,82) ; (96,144,164)
(96,72,82) ; (192,144,164)
(408,0,132) ; (485,89,175)
(408,0,175) ; (485,89,218)
(448,92,132) ; (485,160,176)
(448,160,132) ; (485,228,176)
(448,92,176) ; (485,160,220)
(448,160,176) ; (485,228,220)
(405,139,132) ; (448,228,209)
(0,0,164) ; (91,113,218)
(91,0,164) ; (182,113,218)
(0,115,164) ; (68,144,202)
(68,115,164) ; (136,144,202)
(487,0,189) ; (587,61,218)
(487,61,189) ; (587,122,218)
(487,122,189) ; (587,183,218)
(519,188,189) ; (587,226,218)
