(186,233,102)
(0,0,0)
(234,86,213)
(353,0,0)
(153,146,176)
(434,87,0)
(57,144,156)
(377,89,0)
(105,233,60)
(186,0,0)
(86,140,128)
(291,93,0)
(60,79,208)
(293,0,0)
(105,60,156)
(186,0,60)
(102,128,59)
(186,105,60)
(99,44,76)
(186,60,60)
(156,116,114)
(0,0,102)
(120,109,115)
(0,124,102)
(55,104,116)
(120,129,102)
(20,105,100)
(156,0,102)
(102,98,94)
(186,135,119)
(79,30,52)
(186,105,119)
(86,78,57)
(291,155,128)
(79,52,90)
(298,103,128)
(99,44,76)
(186,60,136)
(51,59,64)
(381,174,156)
(52,79,30)
(380,95,156)
(128,140,43)
(458,93,176)
(20,105,25)
(438,128,176)
(79,52,30)
(298,181,185)
(52,79,30)
(380,95,186)
