0.0451
34 3401
587 233 220
12
1 86 0  36 1  37 1 14
2 72 1  82 1  53 1 15
3 86 0  31 1  47 1 8
4 51 1  67 1  45 1 15
5 90 0  39 1  59 1 13
6 114 0  76 0  21 1 10
7 37 1  27 1  79 0 18
8 48 1  90 1  78 1 19
9 89 0  85 0  20 1 10
10 110 0  90 0  27 1 12
11 69 1  77 1  48 1 9
12 43 1  40 1  51 1 12
(587,90,196) ; (0,0,0)
(410,53,216) ; (0,180,0)
(77,138,213) ; (510,95,0)
(147,90,216) ; (0,90,0)
(48,90,218) ; (462,143,0)
(51,90,214) ; (411,143,0)
(134,51,135) ; (376,90,0)
(184,90,108) ; (147,90,0)
(79,37,216) ; (332,143,0)
(45,51,134) ; (331,90,0)
(155,86,47) ; (147,90,108)
(27,79,111) ; (304,97,108)
(45,51,67) ; (331,90,134)
(134,51,45) ; (376,90,135)
(74,86,36) ; (147,90,155)
(81,79,37) ; (221,97,155)
(86,47,31) ; (424,90,180)
(43,51,40) ; (381,90,180)
(74,79,27) ; (147,97,191)
(74,79,27) ; (221,97,192)
(570,76,21) ; (0,0,196)
