0.0526
11 1101
587 233 220
12
1 31 1  48 1  56 1 8
2 90 1  91 1  61 1 12
3 57 1  49 1  73 1 11
4 88 0  51 1  28 1 7
5 83 0  32 1  34 1 12
6 98 1  80 1  76 1 9
7 97 0  58 0  24 1 13
8 80 1  48 1  73 1 10
9 114 0  73 0  26 1 9
10 84 1  56 1  80 1 9
11 58 1  35 1  62 1 13
12 93 0  42 1  64 1 9
(181,182,183) ; (0,0,0)
(294,228,154) ; (293,0,0)
(194,49,219) ; (0,184,0)
(112,160,168) ; (181,0,0)
(49,73,194) ; (194,160,0)
(49,73,217) ; (243,160,0)
(279,84,64) ; (294,0,154)
(126,93,64) ; (447,134,154)
(73,49,57) ; (500,84,154)
(116,105,62) ; (331,122,154)
(166,34,64) ; (334,84,154)
(34,83,64) ; (297,144,154)
(35,58,62) ; (296,84,154)
(73,57,49) ; (181,0,168)
(112,88,51) ; (181,57,168)
(31,56,48) ; (254,0,168)
(62,174,35) ; (0,0,183)
(83,64,34) ; (62,0,183)
(62,116,35) ; (62,64,183)
(34,83,32) ; (145,0,183)
(56,96,31) ; (124,84,183)
