0.0527
73 7301
587 233 220
12
1 68 1  60 1  37 1 13
2 98 0  75 0  26 1 6
3 80 0  36 1  50 1 9
4 75 1  91 1  54 1 7
5 91 1  59 1  79 1 10
6 104 0  43 1  71 1 10
7 87 0  89 0  24 1 4
8 41 1  33 1  75 0 13
9 93 0  63 1  32 1 11
10 79 0  95 0  37 1 10
11 109 1  89 1  72 1 10
12 49 1  86 1  56 1 7
(295,79,219) ; (0,0,0)
(445,72,218) ; (0,161,0)
(142,104,215) ; (445,0,0)
(93,128,159) ; (494,105,0)
(288,80,124) ; (0,81,0)
(49,112,172) ; (445,121,0)
(150,91,218) ; (295,0,0)
(120,68,185) ; (325,93,0)
(37,68,180) ; (288,93,0)
(198,75,93) ; (0,85,124)
(54,75,91) ; (198,85,124)
(33,75,82) ; (252,85,124)
(89,87,48) ; (498,144,159)
(80,36,50) ; (507,108,159)
(41,75,33) ; (453,158,172)
(93,63,32) ; (352,98,185)
