0.0463
55 5501
587 233 220
12
1 78 1  92 1  51 1 8
2 97 0  35 1  76 0 12
3 96 0  79 1  43 1 7
4 34 1  39 1  35 1 13
5 92 0  58 0  21 1 13
6 34 1  59 1  74 0 17
7 40 1  43 1  33 1 5
8 94 1  96 1  74 1 13
9 101 0  35 1  41 1 14
10 85 1  49 1  62 1 8
11 120 0  57 1  39 1 10
12 48 1  77 1  51 1 6
(370,94,96) ; (0,0,0)
(380,97,218) ; (0,136,0)
(96,79,215) ; (491,0,0)
(102,78,219) ; (485,155,0)
(102,74,59) ; (485,81,0)
(371,41,105) ; (0,94,0)
(120,78,148) ; (371,0,0)
(102,78,219) ; (383,155,0)
(102,77,144) ; (383,78,0)
(102,74,159) ; (485,81,59)
(196,85,124) ; (0,0,96)
(174,92,84) ; (196,0,96)
(360,39,114) ; (0,94,105)
(101,41,35) ; (384,78,144)
(101,35,41) ; (384,120,144)
(118,74,68) ; (371,0,148)
(101,35,41) ; (384,78,179)
(172,33,40) ; (196,0,180)
(148,59,34) ; (196,33,180)
(78,35,34) ; (407,120,185)
